Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,54985,全家天強店,350495.214,2778074.109,10,0,86400,600,3,1800,1800,1800
20240301,54213,全家新葫東店,349104.011,2775380.615,10,0,86400,600,3,1800,1800,1800
20240301,60510,全家新延店,348886.043,2775319.647,10,0,86400,600,3,1800,1800,1800
20240301,54987,全家新蘭雅店,350990.183,2778275.581,10,0,86400,600,3,1800,1800,1800
20240301,57718,全家致昇店,350861.896,2777301.57,10,0,86400,600,3,1800,1800,1800
20240301,59959,全家大東店,350470.507,2775982.387,10,0,86400,600,3,1800,1800,1800
20240301,57575,全家新士誠店,350834.94,2778401.388,10,0,86400,600,3,1800,1800,1800
20240301,56412,全家誠德店,351010.615,2778041.074,10,0,86400,600,3,1800,1800,1800
20240301,12950,全家至善店,353062.481,2777098.301,10,0,86400,600,3,1800,1800,1800
20240301,18702,全家士林店,350645.308,2776813.275,10,0,86400,600,3,1800,1800,1800
20240301,11036,全家通河店,349977.79,2774980.575,10,0,86400,600,3,1800,1800,1800
20240301,54186,全家新天和店,351276.535,2778800.794,10,0,86400,600,3,1800,1800,1800
20240301,14157,全家大港店,350068.002,2775404.37,10,0,86400,600,3,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
