Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,15638,全家和豐店,349842.543,2775177.561,10,0,86400,600,3,1800,1800,1800
20240301,50378,全家華港店,350011.372,2775793.253,10,0,86400,600,3,1800,1800,1800
20240301,18803,全家社中店,348251.515,2776245.076,10,0,86400,600,3,1800,1800,1800
20240301,62646,全家基河店,350245.662,2775813.065,10,0,86400,600,3,1800,1800,1800
20240301,52924,全家榮富店,350747.608,2778745.022,10,0,86400,600,3,1800,1800,1800
20240301,10923,全家大南店,350414.713,2775907.32,10,0,86400,600,3,1800,1800,1800
20240301,59595,全家鑫社店,348531.875,2776219.819,10,0,86400,600,3,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,61338,全家金天玉店,351028.839,2779493.439,10,0,86400,600,3,1800,1800,1800
20240301,14445,全家芝玉店,351709.691,2778434.15,10,0,86400,600,3,1800,1800,1800
20240301,11871,全家葫蘆店,348851.597,2775500.036,10,0,86400,600,3,1800,1800,1800
20240301,58442,全家文鑫店,350624.131,2775977.643,10,0,86400,600,3,1800,1800,1800
20240301,54429,全家新磺溪店,350540.122,2779113.497,10,0,86400,600,3,1800,1800,1800
20240301,50120,全家士商店,349719.423,2776162.352,10,0,86400,600,3,1800,1800,1800
20240301,63061,全家新芝蘭店,351534.697,2778164.822,10,0,86400,600,3,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
