Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240429,汐止龍安店,363391.37,2772906.296,3,0,86400,600,4,180,180,180
20240429,順輝店,353335.657,2764465.421,5,0,86400,600,4,180,180,180
20240429,指南店,355815.812,2764150.072,6,0,86400,600,4,180,180,180
20240429,萬福店,351846.852,2766134.772,15,0,86400,600,4,180,180,180
20240429,景興店,352248.861,2765937.107,2,0,86400,600,4,180,180,180
20240429,欣榮店,354134.226,2763978.136,13,0,86400,600,4,180,180,180
20240429,鑫順店,354096.513,2764249.088,3,0,86400,600,4,180,180,180
20240429,恆光店,354523.335,2764096.734,6,0,86400,600,4,180,180,180
20240429,萬興店,351966.322,2766448.425,4,0,86400,600,4,180,180,180
20240429,興崙店,353912.019,2764466.126,8,0,86400,600,4,180,180,180
20240429,新福興店,352832.96,2766375.789,13,0,86400,600,4,180,180,180
20240429,木興店,353719.022,2764701.335,15,0,86400,600,4,180,180,180
20240429,文山公宅店,354036.547,2764589.105,2,0,86400,600,4,180,180,180
20240429,政富店,355560.181,2764561.59,1,0,86400,600,4,180,180,180
20240429,明興店,354132.294,2764855.22,4,0,86400,600,4,180,180,180
20240429,興業店,353108.631,2766157.858,9,0,86400,600,4,180,180,180
20240429,保儀店,354691.134,2764570.161,8,0,86400,600,4,180,180,180
20240429,中科大店,353398.681,2765940.545,10,0,86400,600,4,180,180,180
20240429,木柵路店,354702.278,2764713.505,2,0,86400,600,4,180,180,180
20240429,再興店,353997.283,2765403.262,12,0,86400,600,4,180,180,180
20240429,興政店,355364.453,2764602.712,1,0,86400,600,4,180,180,180
20240429,興昌店,353755.038,2766697.029,3,0,86400,600,4,180,180,180
20240429,名門店,354647.798,2766530.246,15,0,86400,600,4,180,180,180
20240429,建鑫店,354663.825,2769872.415,6,0,86400,600,4,180,180,180
20240429,信安店,355268.582,2769772.433,2,0,86400,600,4,180,180,180
20240429,汐止龍安店,363391.37,2772906.296,3,0,86400,600,4,180,180,180
