Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
20240301,61847,全家八里左岸店,340884.383,2783911.256,13,0,86400,600,1,1800,1800,1800
20240301,11108,全家八里船頭店,341403.391,2783657.349,0,0,86400,600,1,1800,1800,1800
20240301,18967,全家八里富塘店,337666.152,2782291.747,10,0,86400,600,1,1800,1800,1800
20240301,60726,全家八里中廣店,338392.589,2782868.044,14,0,86400,600,1,1800,1800,1800
20240301,50082,全家八里華城店,338282.457,2782596.487,3,0,86400,600,1,1800,1800,1800
20240301,56467,全家八里中華店,337959.527,2782330.723,14,0,86400,600,1,1800,1800,1800
20240301,57641,全家八里廖添丁店,337573.046,2782024.811,8,0,86400,600,1,1800,1800,1800
20240301,54921,全家八里龍米店,343104.85,2780323.42,12,0,86400,600,1,1800,1800,1800
20240301,57646,全家八里龍王店,339250.642,2783761.635,13,0,86400,600,1,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
