Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240429,汐止龍安店,363391.37,2772906.296,3,0,86400,600,4,180,180,180
20240429,汐止連新店,363355.409,2772772.09,9,0,86400,600,4,180,180,180
20240429,汐止桂冠店,363482.484,2772193.684,12,0,86400,600,4,180,180,180
20240429,汐止莊敬店,363447.602,2772592.781,3,0,86400,600,4,180,180,180
20240429,汐止興莊店,363698.259,2772676.085,12,0,86400,600,4,180,180,180
20240429,汐止青山店,363595.241,2772835.23,12,0,86400,600,4,180,180,180
20240429,汐止福全店,364382.933,2773027.092,15,0,86400,600,4,180,180,180
20240429,汐止秀峰店,364252.154,2773250.227,14,0,86400,600,4,180,180,180
20240429,汐止新忠孝店,364330.567,2773335.612,14,0,86400,600,4,180,180,180
20240429,汐止站前店,364316.586,2773426.563,1,0,86400,600,4,180,180,180
20240429,汐止橋東店,364619.3,2773710.454,12,0,86400,600,4,180,180,180
20240429,汐止新興店,363675.229,2773018.531,7,0,86400,600,4,180,180,180
20240429,汐止興萬店,362997.855,2774484.337,13,0,86400,600,4,180,180,180
20240429,汐止祥雲店,362604.246,2775807.436,4,0,86400,600,4,180,180,180
20240429,建鑫店,354663.825,2769872.415,6,0,86400,600,4,180,180,180
20240429,信安店,355268.582,2769772.433,2,0,86400,600,4,180,180,180
20240429,新信德店,355361.634,2769538.527,14,0,86400,600,4,180,180,180
20240429,松永店,355397.066,2769992.908,7,0,86400,600,4,180,180,180
20240429,海華店,355317.0,2770405.484,10,0,86400,600,4,180,180,180
20240429,忠信店,355453.529,2770499.437,12,0,86400,600,4,180,180,180
20240429,忠林店,355551.19,2770270.312,6,0,86400,600,4,180,180,180
20240429,忠美店,355758.172,2770470.747,12,0,86400,600,4,180,180,180
20240429,永林店,355534.707,2770756.198,11,0,86400,600,4,180,180,180
20240429,欣富台店,355329.777,2770626.026,9,0,86400,600,4,180,180,180
20240429,永孝店,355124.52,2770772.173,9,0,86400,600,4,180,180,180
20240429,永吉二店,355328.575,2771011.809,7,0,86400,600,4,180,180,180
20240429,汐止鄉長店,364543.736,2774150.2,12,0,86400,600,4,180,180,180
20240429,汐止和平店,364258.509,2773704.926,3,0,86400,600,4,180,180,180
20240429,汐止車站店,364188.65,2773423.786,3,0,86400,600,4,180,180,180
20240429,汐止建泰店,364138.348,2773909.361,15,0,86400,600,4,180,180,180
20240429,汐止大同店,365419.388,2774246.293,11,0,86400,600,4,180,180,180
20240429,汐止經貿店,365518.035,2774008.675,8,0,86400,600,4,180,180,180
20240429,七堵長安店,367639.447,2774110.52,10,0,86400,600,4,180,180,180
20240429,七堵新明德店,368619.168,2775600.524,2,0,86400,600,4,180,180,180
20240429,七堵泰安店,368961.974,2775689.085,13,0,86400,600,4,180,180,180
20240429,七堵東新店,370056.528,2776304.109,2,0,86400,600,4,180,180,180
20240429,七堵自治店,369370.776,2776472.745,12,0,86400,600,4,180,180,180
20240429,七堵大興店,369527.363,2776592.092,14,0,86400,600,4,180,180,180
20240429,七堵永富店,369481.208,2776798.199,7,0,86400,600,4,180,180,180
20240429,基隆暖東店,371742.253,2776824.534,8,0,86400,600,4,180,180,180
20240429,基隆暖盛店,371587.811,2776673.3,13,0,86400,600,4,180,180,180
20240429,基隆暖鑫店,371808.319,2776074.75,13,0,86400,600,4,180,180,180
20240429,八堵車站店,371023.007,2777790.096,15,0,86400,600,4,180,180,180
20240429,七堵工明店,368309.779,2775601.687,4,0,86400,600,4,180,180,180
