Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240312,權勝店,351189.357,2773059.172,2,0,86400,600,3,180,180,180
20240312,雙林店,350316.221,2773001.947,15,0,86400,600,3,180,180,180
20240312,新晴店,350193.929,2773181.086,11,0,86400,600,3,180,180,180
20240312,雙城店,350311.64,2773149.805,3,0,86400,600,3,180,180,180
20240312,金磚店,350337.262,2773238.084,1,0,86400,600,3,180,180,180
20240312,新德城店,350364.378,2773374.652,9,0,86400,600,3,180,180,180
20240312,錦民店,351394.219,2772765.069,5,0,86400,600,3,180,180,180
20240312,民佳店,351472.531,2772426.615,10,0,86400,600,3,180,180,180
20240312,農安店,351388.367,2773165.388,3,0,86400,600,3,180,180,180
20240312,松國店,351254.647,2773388.659,9,0,86400,600,3,180,180,180
20240312,德林店,351089.451,2773373.848,9,0,86400,600,3,180,180,180
20240312,德惠店,350921.857,2773383.412,8,0,86400,600,3,180,180,180
20240312,新稻江店,350822.161,2773164.789,8,0,86400,600,3,180,180,180
20240312,新吉林店,350903.328,2772889.138,8,0,86400,600,3,180,180,180
20240312,錦原店,350794.796,2772744.317,7,0,86400,600,3,180,180,180
20240312,錦江店,351114.942,2772685.731,3,0,86400,600,3,180,180,180
20240312,新吉原店,350763.656,2772257.979,14,0,86400,600,3,180,180,180
20240312,欣欣店,350669.913,2772058.787,8,0,86400,600,3,180,180,180
20240312,松京店,351164.429,2771802.04,12,0,86400,600,3,180,180,180
20240312,松茂店,351213.91,2771898.746,10,0,86400,600,3,180,180,180
20240312,松平店,351115.165,2771954.115,10,0,86400,600,3,180,180,180
20240312,京江店,351017.865,2771827.523,15,0,86400,600,3,180,180,180
20240312,京貿店,351727.799,2771773.212,8,0,86400,600,3,180,180,180
20240312,汐止新遠雄店,362796.904,2772712.391,6,0,86400,600,3,180,180,180
20240312,汐止東科店,362828.16,2772568.134,13,0,86400,600,3,180,180,180
20240312,汐止連新店,363355.409,2772772.09,2,0,86400,600,3,180,180,180
20240312,汐止莊敬店,363447.602,2772592.781,1,0,86400,600,3,180,180,180
20240312,汐止桂冠店,363482.484,2772193.684,15,0,86400,600,3,180,180,180
20240312,汐止興莊店,363698.259,2772676.085,4,0,86400,600,3,180,180,180
20240312,汐止青山店,363595.241,2772835.23,7,0,86400,600,3,180,180,180
20240312,汐止福全店,364382.933,2773027.092,13,0,86400,600,3,180,180,180
20240312,汐止站前店,364316.586,2773426.563,3,0,86400,600,3,180,180,180
20240312,汐止新忠孝店,364330.567,2773335.612,6,0,86400,600,3,180,180,180
20240312,汐止秀峰店,364252.154,2773250.227,10,0,86400,600,3,180,180,180
20240312,汐止橋東店,364619.3,2773710.454,11,0,86400,600,3,180,180,180
20240312,汐止新興店,363675.229,2773018.531,4,0,86400,600,3,180,180,180
20240312,汐止興龍店,363464.312,2772918.662,1,0,86400,600,3,180,180,180
20240312,汐止龍安店,363391.37,2772906.296,6,0,86400,600,3,180,180,180
20240312,汐止興萬店,362997.855,2774484.337,13,0,86400,600,3,180,180,180
20240312,汐止祥雲店,362604.246,2775807.436,5,0,86400,600,3,180,180,180
20240312,汐止伯爵店,361839.735,2774798.547,14,0,86400,600,3,180,180,180
20240312,汐止日月光店,361829.121,2774003.438,15,0,86400,600,3,180,180,180
20240312,汐止新水蓮店,361255.457,2774325.112,4,0,86400,600,3,180,180,180
20240312,二繽店,353157.814,2767470.286,6,0,86400,600,3,180,180,180
20240312,安居店,353196.183,2768147.371,8,0,86400,600,3,180,180,180
20240312,六張黎店,353625.173,2768163.597,9,0,86400,600,3,180,180,180
20240312,崇德店,353256.755,2768675.273,4,0,86400,600,3,180,180,180
20240312,財盛店,353591.146,2769141.638,14,0,86400,600,3,180,180,180
20240312,臨江店,353567.02,2769220.549,6,0,86400,600,3,180,180,180
20240312,通和店,353207.017,2769329.574,9,0,86400,600,3,180,180,180
20240312,成功店,352368.328,2768818.86,5,0,86400,600,3,180,180,180
20240312,和復店,352255.015,2768743.074,11,0,86400,600,3,180,180,180
20240312,和東店,352034.904,2768742.286,3,0,86400,600,3,180,180,180
20240312,和新店,351481.812,2768825.945,13,0,86400,600,3,180,180,180
20240312,泰順店,350991.257,2768793.386,6,0,86400,600,3,180,180,180
20240312,辛亥店,351975.979,2768412.816,6,0,86400,600,3,180,180,180
20240312,和茂店,352680.748,2768673.472,2,0,86400,600,3,180,180,180
20240312,羅騰店,350909.017,2768097.824,11,0,86400,600,3,180,180,180
20240312,台新店,351191.46,2768084.417,6,0,86400,600,3,180,180,180
20240312,師大店,350704.452,2768588.015,4,0,86400,600,3,180,180,180
20240312,台師店,350546.342,2768838.36,2,0,86400,600,3,180,180,180
20240312,古亭店,350297.202,2768734.515,10,0,86400,600,3,180,180,180
20240312,羅中店,350039.07,2769117.415,15,0,86400,600,3,180,180,180
20240312,潮州店,350284.789,2769228.205,7,0,86400,600,3,180,180,180
