Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240426,新天地店,349675.894,2775877.06,14,0,86400,600,4,180,180,180
20240426,百齡店,349687.39,2775661.667,7,0,86400,600,4,180,180,180
20240426,福港店,349694.84,2775442.398,8,0,86400,600,4,180,180,180
20240426,大港店,350068.002,2775404.37,15,0,86400,600,4,180,180,180
20240426,和豐店,349842.543,2775177.561,12,0,86400,600,4,180,180,180
20240426,通河店,349977.79,2774980.575,8,0,86400,600,4,180,180,180
20240426,華港店,350011.372,2775793.253,10,0,86400,600,4,180,180,180
20240426,基河店,350245.662,2775813.065,8,0,86400,600,4,180,180,180
20240426,士商店,349719.423,2776162.352,2,0,86400,600,4,180,180,180
20240426,新光醫院店,349941.733,2776692.986,2,0,86400,600,4,180,180,180
20240426,新陽明店,350242.152,2776472.736,1,0,86400,600,4,180,180,180
20240426,文鑫店,350624.131,2775977.643,10,0,86400,600,4,180,180,180
20240426,大東店,350470.507,2775982.387,5,0,86400,600,4,180,180,180
20240426,大南店,350414.713,2775907.32,4,0,86400,600,4,180,180,180
20240426,大北店,350536.638,2776222.762,4,0,86400,600,4,180,180,180
20240426,福林店,350530.277,2776544.766,10,0,86400,600,4,180,180,180
20240426,美崙店,350246.08,2776758.142,1,0,86400,600,4,180,180,180
20240426,士林店,350645.308,2776813.275,9,0,86400,600,4,180,180,180
20240426,明德店,349826.883,2778089.191,15,0,86400,600,4,180,180,180
20240426,新自強店,349491.527,2778279.741,7,0,86400,600,4,180,180,180
20240426,榮光店,349458.33,2778460.648,10,0,86400,600,4,180,180,180
20240426,新實店,348898.502,2778794.439,12,0,86400,600,4,180,180,180
20240426,尊賢店,348660.135,2779016.208,10,0,86400,600,4,180,180,180
20240426,唭哩店,348582.46,2779368.67,6,0,86400,600,4,180,180,180
20240426,華儷店,348946.704,2779279.007,11,0,86400,600,4,180,180,180
20240426,立賢店,348469.767,2778924.627,11,0,86400,600,4,180,180,180
20240426,汐止新遠雄店,362796.904,2772712.391,2,0,86400,600,4,180,180,180
20240426,新遠雄二店,363005.79,2772692.937,12,0,86400,600,4,180,180,180
20240426,汐止東科店,362828.16,2772568.134,15,0,86400,600,4,180,180,180
20240426,汐止連新店,363355.409,2772772.09,12,0,86400,600,4,180,180,180
20240426,汐止龍安店,363391.37,2772906.296,15,0,86400,600,4,180,180,180
20240426,汐止青山店,363595.241,2772835.23,9,0,86400,600,4,180,180,180
20240426,汐止興莊店,363698.259,2772676.085,9,0,86400,600,4,180,180,180
20240426,汐止莊敬店,363447.602,2772592.781,14,0,86400,600,4,180,180,180
20240426,汐止桂冠店,363482.484,2772193.684,7,0,86400,600,4,180,180,180
20240426,汐止福全店,364382.933,2773027.092,13,0,86400,600,4,180,180,180
20240426,汐止秀峰店,364252.154,2773250.227,12,0,86400,600,4,180,180,180
20240426,汐止新忠孝店,364330.567,2773335.612,4,0,86400,600,4,180,180,180
20240426,汐止站前店,364316.586,2773426.563,14,0,86400,600,4,180,180,180
20240426,汐止橋東店,364619.3,2773710.454,13,0,86400,600,4,180,180,180
20240426,汐止新興店,363675.229,2773018.531,1,0,86400,600,4,180,180,180
20240426,汐止興龍店,363464.312,2772918.662,9,0,86400,600,4,180,180,180
20240426,汐止興萬店,362997.855,2774484.337,3,0,86400,600,4,180,180,180
20240426,汐止祥雲店,362604.246,2775807.436,11,0,86400,600,4,180,180,180
20240426,汐止伯爵店,361839.735,2774798.547,15,0,86400,600,4,180,180,180
20240426,汐止日月光店,361829.121,2774003.438,4,0,86400,600,4,180,180,180
20240426,汐止湖前店,361174.558,2773645.829,9,0,86400,600,4,180,180,180
20240426,汐止東城店,361138.617,2773526.57,4,0,86400,600,4,180,180,180
20240426,汐止新水蓮店,361255.457,2774325.112,12,0,86400,600,4,180,180,180
20240426,汐止鑫峰店,360906.741,2773698.995,5,0,86400,600,4,180,180,180
20240426,汐止金龍店,360795.091,2773618.052,13,0,86400,600,4,180,180,180
20240426,二繽店,353157.814,2767470.286,7,0,86400,600,4,180,180,180
20240426,安居店,353196.183,2768147.371,2,0,86400,600,4,180,180,180
20240426,六張黎店,353625.173,2768163.597,2,0,86400,600,4,180,180,180
20240426,崇德店,353256.755,2768675.273,8,0,86400,600,4,180,180,180
20240426,財盛店,353591.146,2769141.638,3,0,86400,600,4,180,180,180
