Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240327,舊宗店,355677.851,2772821.801,14,0,86400,600,3,180,180,180
20240327,南港車站店,358669.188,2771780.932,10,0,86400,600,3,180,180,180
20240327,南港生技店,358943.324,2771694.453,12,0,86400,600,3,180,180,180
20240327,港忠店,359553.863,2771808.725,15,0,86400,600,3,180,180,180
20240327,中研店,359343.914,2771189.961,4,0,86400,600,3,180,180,180
20240327,研究院店,359449.734,2770984.432,6,0,86400,600,3,180,180,180
20240327,國興店,359837.984,2770670.794,5,0,86400,600,3,180,180,180
20240327,胡適店,359766.303,2770586.98,9,0,86400,600,3,180,180,180
20240327,汐止鑫宜興店,360091.053,2770502.424,15,0,86400,600,3,180,180,180
20240327,新莊研店,360073.962,2770265.899,6,0,86400,600,3,180,180,180
20240327,富康店,359648.525,2771656.842,9,0,86400,600,3,180,180,180
20240327,汐止力行店,359694.885,2771578.569,14,0,86400,600,3,180,180,180
20240327,汐止橫科店,359867.032,2771266.72,13,0,86400,600,3,180,180,180
20240327,大森店,351469.953,2769777.842,9,0,86400,600,3,180,180,180
20240327,興南店,352204.549,2769621.491,13,0,86400,600,3,180,180,180
20240327,興和店,352243.073,2769110.59,6,0,86400,600,3,180,180,180
20240327,義安店,352631.846,2769633.57,14,0,86400,600,3,180,180,180
20240327,義興店,352286.322,2769692.886,7,0,86400,600,3,180,180,180
20240327,復豐店,352283.176,2769749.399,10,0,86400,600,3,180,180,180
20240327,懷生店,352283.176,2769749.399,12,0,86400,600,3,180,180,180
20240327,正興店,351991.937,2770553.905,1,0,86400,600,3,180,180,180
20240327,濟南二店,351234.804,2770454.567,3,0,86400,600,3,180,180,180
20240327,新北科店,351196.72,2770866.909,1,0,86400,600,3,180,180,180
20240327,北科店,351651.361,2770806.472,9,0,86400,600,3,180,180,180
20240327,昌隆店,351864.837,2770824.725,9,0,86400,600,3,180,180,180
20240327,泰山新輔醫店,340898.811,2770544.222,9,0,86400,600,3,180,180,180
20240327,新莊新泰店,342578.902,2770204.998,9,0,86400,600,3,180,180,180
20240327,新莊新園寧店,342758.534,2770445.428,3,0,86400,600,3,180,180,180
20240327,新莊華運店,343001.661,2770487.064,14,0,86400,600,3,180,180,180
20240327,新莊華寧店,342981.58,2770107.793,8,0,86400,600,3,180,180,180
20240327,新莊中港店,343338.785,2770546.052,14,0,86400,600,3,180,180,180
20240327,新莊新和港店,342585.21,2771069.891,14,0,86400,600,3,180,180,180
20240327,新莊和運店,342603.959,2770907.131,6,0,86400,600,3,180,180,180
20240327,新莊中永店,342296.308,2771015.131,11,0,86400,600,3,180,180,180
20240327,新莊新幸福店,342327.52,2771444.52,2,0,86400,600,3,180,180,180
20240327,新莊狀元店,342294.861,2771643.341,7,0,86400,600,3,180,180,180
20240327,新莊新中平店,342307.933,2771772.816,4,0,86400,600,3,180,180,180
20240327,新莊中悅店,342285.741,2772084.094,6,0,86400,600,3,180,180,180
20240327,新莊忠承店,342237.47,2771923.643,6,0,86400,600,3,180,180,180
20240327,新莊中環店,342533.755,2771619.44,15,0,86400,600,3,180,180,180
20240327,新莊副都店,342604.212,2772506.993,14,0,86400,600,3,180,180,180
20240327,新莊中央店,342707.147,2772614.046,1,0,86400,600,3,180,180,180
20240327,新莊城邦店,343646.479,2772745.988,4,0,86400,600,3,180,180,180
20240327,新莊北醫店,343749.143,2770830.662,4,0,86400,600,3,180,180,180
20240327,新莊五工店,343620.644,2773125.118,14,0,86400,600,3,180,180,180
20240327,新莊新工店,343808.85,2773403.765,11,0,86400,600,3,180,180,180
20240327,五股五權店,342872.047,2773419.621,7,0,86400,600,3,180,180,180
