Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,2,1800,1800,1800
20240301,57249,全家政富店,355560.181,2764561.59,12,0,86400,600,2,1800,1800,1800
20240301,52233,全家興政店,355364.453,2764602.712,7,0,86400,600,2,1800,1800,1800
20240301,14507,全家木興店,353719.022,2764701.335,14,0,86400,600,2,1800,1800,1800
20240301,10731,全家興業店,353108.631,2766157.858,8,0,86400,600,2,1800,1800,1800
20240301,56570,全家羅和店,351932.231,2765505.658,10,0,86400,600,2,1800,1800,1800
20240301,59499,全家文山公宅店,354036.547,2764589.105,5,0,86400,600,2,1800,1800,1800
20240301,12966,全家試院店,352557.853,2764552.651,6,0,86400,600,2,1800,1800,1800
20240301,57119,全家萬福店,351846.852,2766134.772,14,0,86400,600,2,1800,1800,1800
20240301,54857,全家靜興店,352490.821,2765895.554,12,0,86400,600,2,1800,1800,1800
20240301,55530,全家景後店,352113.174,2765088.253,15,0,86400,600,2,1800,1800,1800
20240301,52542,全家新文華店,351990.118,2765450.682,15,0,86400,600,2,1800,1800,1800
20240301,14498,全家再興店,353997.283,2765403.262,7,0,86400,600,2,1800,1800,1800
20240301,10013,全家木柵路店,354702.278,2764713.505,10,0,86400,600,2,1800,1800,1800
20240301,10770,全家景興店,352248.861,2765937.107,11,0,86400,600,2,1800,1800,1800
20240301,10661,全家景中店,352000.445,2765215.151,0,0,86400,600,2,1800,1800,1800
20240301,57245,全家大順店,353880.252,2764239.064,1,0,86400,600,2,1800,1800,1800
20240301,14502,全家師美店,351590.685,2766881.569,15,0,86400,600,2,1800,1800,1800
20240301,60805,全家萬慶店,351738.071,2765278.154,8,0,86400,600,2,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,2,1800,1800,1800
