Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240315,崇德店,353256.755,2768675.273,10,0,86400,600,2,180,180,180
20240315,台大二活店,351503.67,2767421.019,2,0,86400,600,2,180,180,180
20240315,台科店,351950.791,2767305.575,14,0,86400,600,2,180,180,180
20240315,台興店,352388.954,2767729.537,4,0,86400,600,2,180,180,180
20240315,新遠企店,352783.829,2768810.802,13,0,86400,600,2,180,180,180
20240315,安居店,353196.183,2768147.371,3,0,86400,600,2,180,180,180
20240315,六張黎店,353625.173,2768163.597,11,0,86400,600,2,180,180,180
20240315,通和店,353207.017,2769329.574,13,0,86400,600,2,180,180,180
20240315,財盛店,353591.146,2769141.638,11,0,86400,600,2,180,180,180
20240315,富興店,353981.859,2769149.663,13,0,86400,600,2,180,180,180
20240315,海華店,355317.0,2770405.484,8,0,86400,600,2,180,180,180
20240315,忠信店,355453.529,2770499.437,13,0,86400,600,2,180,180,180
20240315,忠林店,355551.19,2770270.312,1,0,86400,600,2,180,180,180
20240315,崇德店,353256.755,2768675.273,10,0,86400,600,2,180,180,180
