Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
20240301,12008,全家鶯歌行政店,332820.856,2761326.816,12,0,86400,600,1,1800,1800,1800
20240301,19276,全家鶯歌正鶯店,333419.364,2761450.599,9,0,86400,600,1,1800,1800,1800
20240301,62213,全家鶯歌光明店,331948.836,2761305.846,3,0,86400,600,1,1800,1800,1800
20240301,54029,全家鶯歌新南雅店,332174.894,2761109.776,13,0,86400,600,1,1800,1800,1800
20240301,60693,全家鶯歌尖山店,331750.565,2760169.73,1,0,86400,600,1,1800,1800,1800
20240301,57792,全家鶯歌尖峰店,332305.209,2760558.646,12,0,86400,600,1,1800,1800,1800
20240301,54002,全家鶯歌國慶店,332783.996,2761118.951,11,0,86400,600,1,1800,1800,1800
20240301,16285,全家鶯歌站前店,333104.066,2761215.055,15,0,86400,600,1,1800,1800,1800
20240301,12760,全家鶯歌永明店,331702.945,2761327.126,15,0,86400,600,1,1800,1800,1800
20240301,18699,全家鶯歌鶯桃店,331781.144,2760851.012,10,0,86400,600,1,1800,1800,1800
