Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,10876,全家湖安店,354648.253,2775144.442,10,0,86400,600,3,1800,1800,1800
20240301,15331,全家碧湖店,355288.734,2774914.329,5,0,86400,600,3,1800,1800,1800
20240301,56568,全家麗水店,355773.874,2774708.089,12,0,86400,600,3,1800,1800,1800
20240301,10188,全家麗山店,355860.799,2774840.447,11,0,86400,600,3,1800,1800,1800
20240301,57818,全家陽湖店,354103.453,2775354.051,2,0,86400,600,3,1800,1800,1800
20240301,62836,全家台塑店,356728.766,2772522.09,14,0,86400,600,3,1800,1800,1800
20240301,16748,全家精英店,354668.79,2774667.745,9,0,86400,600,3,1800,1800,1800
20240301,15377,全家新瑞店,354287.338,2774936.059,1,0,86400,600,3,1800,1800,1800
20240301,11264,全家東安店,359559.111,2773419.493,8,0,86400,600,3,1800,1800,1800
20240301,56456,全家紫新店,353842.233,2775404.309,6,0,86400,600,3,1800,1800,1800
20240301,55810,全家康雲店,357301.931,2774726.556,9,0,86400,600,3,1800,1800,1800
20240301,60130,全家東茂店,359241.295,2773692.869,12,0,86400,600,3,1800,1800,1800
20240301,62617,全家湖東店,359826.452,2773741.05,10,0,86400,600,3,1800,1800,1800
20240301,14453,全家康福店,359864.893,2773616.193,4,0,86400,600,3,1800,1800,1800
20240301,61254,全家湖興店,356880.865,2773411.212,4,0,86400,600,3,1800,1800,1800
20240301,63658,全家鑫三總店,357244.514,2773865.354,10,0,86400,600,3,1800,1800,1800
20240301,58313,全家湖捷店,357359.393,2775184.333,15,0,86400,600,3,1800,1800,1800
20240301,57622,全家德湖店,357222.354,2775088.165,12,0,86400,600,3,1800,1800,1800
20240301,14132,全家紫陽店,356357.905,2774602.711,14,0,86400,600,3,1800,1800,1800
20240301,12171,全家瑞陽店,356304.1,2774492.322,12,0,86400,600,3,1800,1800,1800
20240301,61291,全家湖茂店,353962.403,2775602.174,4,0,86400,600,3,1800,1800,1800
20240301,14540,全家文湖店,354218.55,2775575.067,12,0,86400,600,3,1800,1800,1800
20240301,11482,全家興盛店,356469.918,2772299.501,15,0,86400,600,3,1800,1800,1800
20240301,62741,全家行美店,355981.323,2772023.246,9,0,86400,600,3,1800,1800,1800
20240301,12915,全家新湖店,356192.905,2773120.817,8,0,86400,600,3,1800,1800,1800
20240301,52945,全家星湖店,357598.832,2774885.095,5,0,86400,600,3,1800,1800,1800
20240301,57999,全家民善店,355641.817,2772316.906,12,0,86400,600,3,1800,1800,1800
20240301,14448,全家內華店,357132.814,2773516.392,14,0,86400,600,3,1800,1800,1800
20240301,61293,全家湖洲店,358866.572,2773686.596,1,0,86400,600,3,1800,1800,1800
20240301,10035,全家三民店,356562.874,2773545.424,12,0,86400,600,3,1800,1800,1800
20240301,57501,全家內科店,355248.246,2774784.774,13,0,86400,600,3,1800,1800,1800
20240301,16082,全家瑞湖店,354990.382,2774814.991,10,0,86400,600,3,1800,1800,1800
20240301,59373,全家港華店,355447.546,2775138.459,0,0,86400,600,3,1800,1800,1800
20240301,57978,全家瑞豐店,355542.416,2774302.601,10,0,86400,600,3,1800,1800,1800
20240301,59030,全家瑞亞店,355374.39,2774417.364,8,0,86400,600,3,1800,1800,1800
20240301,55849,全家瑞興店,355550.923,2774347.859,2,0,86400,600,3,1800,1800,1800
20240301,58709,全家瑞智店,354986.038,2774662.779,13,0,86400,600,3,1800,1800,1800
20240301,12253,全家瑞光店,354712.224,2774750.193,12,0,86400,600,3,1800,1800,1800
20240301,55393,全家瑞盛店,356037.762,2773648.82,4,0,86400,600,3,1800,1800,1800
20240301,58636,全家陽鑫店,355542.439,2773981.217,4,0,86400,600,3,1800,1800,1800
20240301,62274,全家新環山店,354517.391,2775134.201,8,0,86400,600,3,1800,1800,1800
20240301,54027,全家金莊店,356651.858,2772899.946,2,0,86400,600,3,1800,1800,1800
20240301,58160,全家堤頂店,355346.651,2774058.102,9,0,86400,600,3,1800,1800,1800
20240301,62211,全家行善公宅店,356097.196,2772584.503,12,0,86400,600,3,1800,1800,1800
20240301,58807,全家明美店,356683.874,2772949.522,1,0,86400,600,3,1800,1800,1800
20240301,60464,全家陽盛店,355669.853,2774010.834,13,0,86400,600,3,1800,1800,1800
20240301,11845,全家湖山店,355302.728,2775050.201,8,0,86400,600,3,1800,1800,1800
