Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
20240301,58850,全家基隆鑫港店,372616.81,2780475.849,6,0,86400,600,1,1800,1800,1800
20240301,50945,全家基隆新祥豐店,375397.425,2782518.296,15,0,86400,600,1,1800,1800,1800
20240301,51312,全家基隆正港店,374898.15,2782479.227,0,0,86400,600,1,1800,1800,1800
20240301,55941,全家基隆新中船店,373270.868,2780985.343,4,0,86400,600,1,1800,1800,1800
20240301,54185,全家基隆海洋店,375754.473,2782409.585,13,0,86400,600,1,1800,1800,1800
20240301,57090,全家基隆富港店,376552.52,2781903.954,11,0,86400,600,1,1800,1800,1800
20240301,50693,全家基隆新和一店,374792.705,2782927.674,4,0,86400,600,1,1800,1800,1800
20240301,60465,全家基隆欣豐店,376762.405,2780729.815,5,0,86400,600,1,1800,1800,1800
20240301,15620,全家基隆觀海店,377739.105,2780907.635,5,0,86400,600,1,1800,1800,1800
20240301,60866,全家基隆二信店,375288.349,2781719.978,9,0,86400,600,1,1800,1800,1800
20240301,54086,全家基隆新義二店,372717.218,2780284.488,14,0,86400,600,1,1800,1800,1800
20240301,55396,全家基隆觀山店,377626.315,2781052.881,2,0,86400,600,1,1800,1800,1800
