Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,6,1800,1800,1800
20240301,54038,全家三重厚德店,347077.205,2774178.647,13,0,86400,600,6,1800,1800,1800
20240301,53155,全家三重三安店,347484.867,2773852.676,4,0,86400,600,6,1800,1800,1800
20240301,18758,全家三重龍和店,347382.375,2773986.717,11,0,86400,600,6,1800,1800,1800
20240301,14972,全家三重福運店,346474.995,2774544.825,2,0,86400,600,6,1800,1800,1800
20240301,54449,全家三重銀和店,346041.334,2774826.371,15,0,86400,600,6,1800,1800,1800
20240301,11182,全家三重三民店,346349.217,2773060.896,14,0,86400,600,6,1800,1800,1800
20240301,51783,全家三重新福田店,345760.838,2773587.853,1,0,86400,600,6,1800,1800,1800
20240301,14291,全家三重富貴店,346441.512,2775644.765,0,0,86400,600,6,1800,1800,1800
20240301,60360,全家三重陽光店,346167.516,2772551.722,13,0,86400,600,6,1800,1800,1800
20240301,55679,全家三重新三陽店,346435.849,2772570.204,14,0,86400,600,6,1800,1800,1800
20240301,16546,全家三重三佾店,347910.852,2773281.274,5,0,86400,600,6,1800,1800,1800
20240301,56577,全家三重中央店,347987.581,2772862.671,0,0,86400,600,6,1800,1800,1800
20240301,50286,全家三重興南店,348001.671,2773004.221,12,0,86400,600,6,1800,1800,1800
20240301,52174,全家三重金勇店,345527.294,2773765.786,3,0,86400,600,6,1800,1800,1800
20240301,55946,全家三重新正店,347272.907,2772286.805,4,0,86400,600,6,1800,1800,1800
20240301,50360,全家三重華山店,346180.783,2772808.89,12,0,86400,600,6,1800,1800,1800
20240301,19827,全家三重華泰店,346217.999,2772927.206,8,0,86400,600,6,1800,1800,1800
20240301,12622,全家三重華興店,347330.178,2775023.863,6,0,86400,600,6,1800,1800,1800
20240301,62223,全家三重新五華店,347103.99,2775253.739,5,0,86400,600,6,1800,1800,1800
20240301,62727,全家三重谷王店,345499.652,2771965.881,9,0,86400,600,6,1800,1800,1800
20240301,53640,全家三重仁美店,346441.401,2774969.792,2,0,86400,600,6,1800,1800,1800
20240301,51369,全家三重新仁義店,347580.8,2774991.951,5,0,86400,600,6,1800,1800,1800
20240301,16326,全家三重華義店,347303.742,2775502.115,7,0,86400,600,6,1800,1800,1800
20240301,19032,全家三重通華店,347436.608,2775371.013,8,0,86400,600,6,1800,1800,1800
20240301,60879,全家三重仁興店,347893.22,2774451.817,10,0,86400,600,6,1800,1800,1800
20240301,54183,全家三重興富店,345016.63,2771548.721,7,0,86400,600,6,1800,1800,1800
20240301,55533,全家三重群光店,345102.149,2772312.875,3,0,86400,600,6,1800,1800,1800
20240301,10926,全家三重力行店,346479.449,2773569.784,5,0,86400,600,6,1800,1800,1800
20240301,12498,全家三重頂崁店,345416.659,2773615.5,8,0,86400,600,6,1800,1800,1800
20240301,56941,全家三重車勇店,346240.82,2773960.805,10,0,86400,600,6,1800,1800,1800
20240301,55115,全家三重大同店,347385.487,2772894.923,3,0,86400,600,6,1800,1800,1800
20240301,19027,全家三重致學店,346804.353,2774191.597,14,0,86400,600,6,1800,1800,1800
20240301,10353,全家三重大智店,347210.48,2773381.685,13,0,86400,600,6,1800,1800,1800
20240301,11524,全家三重環南店,346730.408,2771647.971,13,0,86400,600,6,1800,1800,1800
20240301,15838,全家三重環北店,346969.49,2771647.949,0,0,86400,600,6,1800,1800,1800
20240301,19629,全家三重新運店,346292.113,2772331.855,3,0,86400,600,6,1800,1800,1800
20240301,58198,全家三重大榮店,347847.736,2773072.278,0,0,86400,600,6,1800,1800,1800
20240301,63031,全家三重新文化店,347893.049,2772854.16,13,0,86400,600,6,1800,1800,1800
20240301,61729,全家三重醫院店,346876.626,2772787.645,0,0,86400,600,6,1800,1800,1800
20240301,63322,全家三重正義北店,347451.969,2773749.418,6,0,86400,600,6,1800,1800,1800
20240301,11193,全家三重民生店,347122.793,2773601.287,14,0,86400,600,6,1800,1800,1800
20240301,11893,全家三重永安店,346072.538,2775052.843,5,0,86400,600,6,1800,1800,1800
20240301,15905,全家三重大勇店,346039.574,2774015.956,2,0,86400,600,6,1800,1800,1800
20240301,14316,全家三重福旺店,345761.728,2774598.472,14,0,86400,600,6,1800,1800,1800
20240301,61648,全家三重新永福店,345802.047,2774356.019,9,0,86400,600,6,1800,1800,1800
20240301,10636,全家三重溪尾店,346751.689,2774908.607,9,0,86400,600,6,1800,1800,1800
20240301,11858,全家三重福溪店,346916.48,2774645.173,7,0,86400,600,6,1800,1800,1800
20240301,15757,全家三重田心店,346158.912,2773203.962,15,0,86400,600,6,1800,1800,1800
20240301,60117,全家三重大橋店,348148.847,2773032.742,13,0,86400,600,6,1800,1800,1800
20240301,15296,全家三重成功店,346637.894,2771953.541,14,0,86400,600,6,1800,1800,1800
20240301,59470,全家三重自立店,346591.49,2774034.337,1,0,86400,600,6,1800,1800,1800
20240301,16720,全家三重欣田店,346811.049,2773697.447,12,0,86400,600,6,1800,1800,1800
20240301,18656,全家三重興德店,344920.083,2771953.113,4,0,86400,600,6,1800,1800,1800
20240301,52421,全家三重車路頭店,346267.953,2774435.159,2,0,86400,600,6,1800,1800,1800
20240301,16988,全家三重過圳店,346752.841,2772557.753,2,0,86400,600,6,1800,1800,1800
20240301,52257,全家三重菜寮店,347071.823,2772676.681,12,0,86400,600,6,1800,1800,1800
20240301,53419,全家三重重光店,346923.308,2772583.076,2,0,86400,600,6,1800,1800,1800
20240301,16971,全家三重天台店,347605.218,2772892.458,12,0,86400,600,6,1800,1800,1800
20240301,10735,全家三重中興店,344775.911,2771130.583,8,0,86400,600,6,1800,1800,1800
20240301,58822,全家三重國泰店,346453.027,2772204.74,8,0,86400,600,6,1800,1800,1800
20240301,18637,全家三重湯城店,344577.011,2771156.65,6,0,86400,600,6,1800,1800,1800
20240301,59209,全家三重金陽店,346548.062,2772564.24,1,0,86400,600,6,1800,1800,1800
20240301,61635,全家三重力陽店,346750.927,2773420.177,9,0,86400,600,6,1800,1800,1800
20240301,11359,全家三重重仁店,347010.077,2773265.674,5,0,86400,600,6,1800,1800,1800
