Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
20240301,11444,全家七堵大興店,369527.363,2776592.092,6,0,86400,600,1,1800,1800,1800
20240301,50268,全家七堵工明店,368309.779,2775601.687,0,0,86400,600,1,1800,1800,1800
20240301,50035,全家七堵新明德店,368619.168,2775600.524,0,0,86400,600,1,1800,1800,1800
20240301,61907,全家七堵東新店,370056.528,2776304.109,9,0,86400,600,1,1800,1800,1800
20240301,15827,全家七堵永富店,369481.208,2776798.199,8,0,86400,600,1,1800,1800,1800
20240301,63003,全家七堵泰安店,368961.974,2775689.085,0,0,86400,600,1,1800,1800,1800
20240301,15172,全家基隆百福店,367687.056,2775097.115,15,0,86400,600,1,1800,1800,1800
20240301,55529,全家七堵自治店,369370.776,2776472.745,11,0,86400,600,1,1800,1800,1800
20240301,52391,全家七堵長安店,367639.447,2774110.52,2,0,86400,600,1,1800,1800,1800
