Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,60613,全家樹林新三俊店,339241.684,2767831.023,3,0,86400,600,3,1800,1800,1800
20240301,12019,全家樹林俊興店,339538.635,2767870.475,6,0,86400,600,3,1800,1800,1800
20240301,60978,全家樹林中新店,339914.799,2765155.106,5,0,86400,600,3,1800,1800,1800
20240301,11869,全家樹林新中店,337650.668,2763309.812,12,0,86400,600,3,1800,1800,1800
20240301,60869,全家樹林山佳店,336931.367,2763054.687,3,0,86400,600,3,1800,1800,1800
20240301,57093,全家樹林三德店,338990.436,2767560.878,3,0,86400,600,3,1800,1800,1800
20240301,16616,全家樹林中華店,339756.194,2764093.968,7,0,86400,600,3,1800,1800,1800
20240301,51367,全家樹林新全球店,339378.103,2763914.784,3,0,86400,600,3,1800,1800,1800
20240301,61747,全家樹林新育園店,336974.297,2762893.203,4,0,86400,600,3,1800,1800,1800
20240301,60467,全家樹林三龍店,339585.894,2768149.734,14,0,86400,600,3,1800,1800,1800
20240301,11655,全家樹林俊英店,340212.009,2767214.159,14,0,86400,600,3,1800,1800,1800
20240301,53700,全家樹林俊信店,340472.906,2766736.34,10,0,86400,600,3,1800,1800,1800
20240301,19775,全家樹林俊霖店,340148.437,2767470.205,9,0,86400,600,3,1800,1800,1800
20240301,59206,全家樹林武林店,339251.194,2766279.515,0,0,86400,600,3,1800,1800,1800
20240301,50910,全家樹林新保安店,339032.881,2766581.066,10,0,86400,600,3,1800,1800,1800
20240301,11025,全家樹林德園店,337378.931,2762862.408,0,0,86400,600,3,1800,1800,1800
20240301,62832,全家樹林圳福店,340371.441,2765911.684,10,0,86400,600,3,1800,1800,1800
20240301,16049,全家樹林凱旋店,335879.263,2760046.043,7,0,86400,600,3,1800,1800,1800
20240301,15079,全家樹林博愛店,340314.35,2765120.177,11,0,86400,600,3,1800,1800,1800
20240301,62677,全家樹林嘉聯益店,340029.898,2764455.31,7,0,86400,600,3,1800,1800,1800
20240301,52556,全家樹林佳瑪店,340427.267,2765167.794,11,0,86400,600,3,1800,1800,1800
20240301,10736,全家樹林國凱店,339811.55,2763818.744,1,0,86400,600,3,1800,1800,1800
20240301,53444,全家樹林大安店,339123.864,2764621.342,0,0,86400,600,3,1800,1800,1800
20240301,57286,全家樹林金安店,338880.582,2764297.39,0,0,86400,600,3,1800,1800,1800
20240301,18710,全家樹林學誠店,335419.939,2760178.522,3,0,86400,600,3,1800,1800,1800
20240301,56070,全家樹林藝術店,335583.455,2760364.286,4,0,86400,600,3,1800,1800,1800
20240301,11122,全家樹林太平店,339530.555,2763841.558,9,0,86400,600,3,1800,1800,1800
20240301,16866,全家樹林學勤店,336008.864,2760462.191,4,0,86400,600,3,1800,1800,1800
20240301,19747,全家樹林學園店,335745.891,2760217.558,0,0,86400,600,3,1800,1800,1800
20240301,11836,全家樹林車站店,340130.182,2765171.078,2,0,86400,600,3,1800,1800,1800
20240301,10956,全家樹林復興店,339513.832,2764857.472,11,0,86400,600,3,1800,1800,1800
20240301,16668,全家樹林五圓店,340140.584,2764013.165,0,0,86400,600,3,1800,1800,1800
20240301,57547,全家樹林仁醫店,339698.356,2764726.039,1,0,86400,600,3,1800,1800,1800
20240301,14175,全家樹林日新店,339960.443,2765237.676,15,0,86400,600,3,1800,1800,1800
20240301,50669,全家樹林欣榮店,339243.26,2764159.048,11,0,86400,600,3,1800,1800,1800
20240301,58223,全家樹林東興店,338711.019,2763683.563,13,0,86400,600,3,1800,1800,1800
20240301,62208,全家樹林東豐店,339179.332,2763402.394,1,0,86400,600,3,1800,1800,1800
20240301,55191,全家樹林新柑園店,336490.411,2761293.046,10,0,86400,600,3,1800,1800,1800
20240301,60746,全家樹林工業店,339353.299,2766178.948,7,0,86400,600,3,1800,1800,1800
20240301,12948,全家樹林潭興店,340237.503,2766014.396,0,0,86400,600,3,1800,1800,1800
20240301,57301,全家樹林新育店,339782.763,2764907.63,4,0,86400,600,3,1800,1800,1800
20240301,58692,全家樹林台鐵店,340168.836,2765163.03,4,0,86400,600,3,1800,1800,1800
20240301,11654,全家樹林龍興店,338016.985,2767947.485,0,0,86400,600,3,1800,1800,1800
