Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,4,1800,1800,1800
20240301,12725,全家汐止農會店,364119.693,2773559.808,1,0,86400,600,4,1800,1800,1800
20240301,53674,全家汐止興中店,361219.223,2773081.775,15,0,86400,600,4,1800,1800,1800
20240301,18935,全家汐止福全店,364382.933,2773027.092,12,0,86400,600,4,1800,1800,1800
20240301,19026,全家汐止伯爵店,361839.735,2774798.547,13,0,86400,600,4,1800,1800,1800
20240301,56132,全家汐止保興店,365461.094,2774730.97,8,0,86400,600,4,1800,1800,1800
20240301,62695,全家汐止車站店,364188.65,2773423.786,15,0,86400,600,4,1800,1800,1800
20240301,11666,全家汐止力行店,359694.885,2771578.569,9,0,86400,600,4,1800,1800,1800
20240301,14552,全家汐止站前店,364316.586,2773426.563,10,0,86400,600,4,1800,1800,1800
20240301,53124,全家汐止和平店,364258.509,2773704.926,2,0,86400,600,4,1800,1800,1800
20240301,57139,全家汐止茂盛店,361402.432,2772271.727,12,0,86400,600,4,1800,1800,1800
20240301,19770,全家汐止經貿店,365518.035,2774008.675,5,0,86400,600,4,1800,1800,1800
20240301,10475,全家汐止大同店,365419.388,2774246.293,13,0,86400,600,4,1800,1800,1800
20240301,52270,全家汐止摩天店,366348.43,2774159.378,11,0,86400,600,4,1800,1800,1800
20240301,11124,全家汐止龍安店,363391.37,2772906.296,13,0,86400,600,4,1800,1800,1800
20240301,56299,全家汐止智興店,363331.231,2773035.953,5,0,86400,600,4,1800,1800,1800
20240301,14405,全家汐止宏國店,363376.226,2773197.017,6,0,86400,600,4,1800,1800,1800
20240301,62898,全家汐止鑫宜興店,360091.053,2770502.424,7,0,86400,600,4,1800,1800,1800
20240301,15173,全家汐止康寧店,360253.059,2773450.686,10,0,86400,600,4,1800,1800,1800
20240301,60428,全家汐止東城店,361138.617,2773526.57,9,0,86400,600,4,1800,1800,1800
20240301,14213,全家汐止日月光店,361829.121,2774003.438,10,0,86400,600,4,1800,1800,1800
20240301,18754,全家汐止建泰店,364138.348,2773909.361,11,0,86400,600,4,1800,1800,1800
20240301,16907,全家汐止建安店,364200.017,2773943.197,0,0,86400,600,4,1800,1800,1800
20240301,14430,全家汐止秀峰店,364252.154,2773250.227,5,0,86400,600,4,1800,1800,1800
20240301,14186,全家汐止新忠孝店,364330.567,2773335.612,15,0,86400,600,4,1800,1800,1800
20240301,50079,全家汐止橋東店,364619.3,2773710.454,3,0,86400,600,4,1800,1800,1800
20240301,19198,全家汐止連新店,363355.409,2772772.09,2,0,86400,600,4,1800,1800,1800
20240301,11993,全家汐止青山店,363595.241,2772835.23,7,0,86400,600,4,1800,1800,1800
20240301,62615,全家汐止宏碁店,362720.773,2772595.358,4,0,86400,600,4,1800,1800,1800
20240301,60010,全家汐止新遠雄店,362796.904,2772712.391,2,0,86400,600,4,1800,1800,1800
20240301,63131,全家汐止東科店,362828.16,2772568.134,0,0,86400,600,4,1800,1800,1800
20240301,60011,全家新遠雄二店,363005.79,2772692.937,6,0,86400,600,4,1800,1800,1800
20240301,14412,全家汐止新興店,363675.229,2773018.531,3,0,86400,600,4,1800,1800,1800
20240301,51476,全家汐止鑫峰店,360906.741,2773698.995,7,0,86400,600,4,1800,1800,1800
20240301,61070,全家汐止忠樹店,362040.911,2772995.745,15,0,86400,600,4,1800,1800,1800
20240301,12593,全家汐止樟中店,362194.011,2773057.462,11,0,86400,600,4,1800,1800,1800
20240301,63271,全家汐止忠厚店,362087.197,2773132.126,6,0,86400,600,4,1800,1800,1800
20240301,11581,全家汐止樟興店,362184.599,2772777.308,9,0,86400,600,4,1800,1800,1800
20240301,14407,全家汐止樟福店,362239.808,2773214.738,0,0,86400,600,4,1800,1800,1800
20240301,52017,全家汐止新樹店,362100.018,2773540.519,7,0,86400,600,4,1800,1800,1800
20240301,60924,全家汐止橫科店,359867.032,2771266.72,5,0,86400,600,4,1800,1800,1800
20240301,11238,全家汐止桂冠店,363482.484,2772193.684,1,0,86400,600,4,1800,1800,1800
20240301,62417,全家汐止興萬店,362997.855,2774484.337,3,0,86400,600,4,1800,1800,1800
20240301,18671,全家汐止新水蓮店,361255.457,2774325.112,4,0,86400,600,4,1800,1800,1800
20240301,61490,全家汐止湖前店,361174.558,2773645.829,0,0,86400,600,4,1800,1800,1800
20240301,18775,全家汐止祥雲店,362604.246,2775807.436,2,0,86400,600,4,1800,1800,1800
20240301,51485,全家汐止福旺店,361779.714,2773416.123,1,0,86400,600,4,1800,1800,1800
20240301,61512,全家汐止福德店,361739.111,2773587.571,7,0,86400,600,4,1800,1800,1800
20240301,11402,全家汐止興福店,361075.746,2773121.042,7,0,86400,600,4,1800,1800,1800
20240301,50487,全家汐止長虹店,361330.145,2773227.27,3,0,86400,600,4,1800,1800,1800
20240301,63607,全家汐止勤進店,364030.69,2772837.433,0,0,86400,600,4,1800,1800,1800
20240301,10738,全家汐止莊敬店,363447.602,2772592.781,7,0,86400,600,4,1800,1800,1800
20240301,19197,全家汐止興莊店,363698.259,2772676.085,0,0,86400,600,4,1800,1800,1800
20240301,50172,全家汐止鄉長店,364543.736,2774150.2,12,0,86400,600,4,1800,1800,1800
20240301,59648,全家汐止興龍店,363464.312,2772918.662,3,0,86400,600,4,1800,1800,1800
