Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,2,1800,1800,1800
20240301,51082,全家林口洪福店,333100.558,2780401.464,3,0,86400,600,2,1800,1800,1800
20240301,14270,全家林口麗林店,335654.818,2775432.314,11,0,86400,600,2,1800,1800,1800
20240301,19178,全家林口南林店,335875.508,2775201.538,10,0,86400,600,2,1800,1800,1800
20240301,60686,全家林口正林店,337153.267,2774717.456,5,0,86400,600,2,1800,1800,1800
20240301,10649,全家林口中正店,336728.432,2774772.494,11,0,86400,600,2,1800,1800,1800
20240301,62251,全家林口正新店,337349.972,2774723.05,10,0,86400,600,2,1800,1800,1800
20240301,15413,全家林口菁埔店,337054.669,2774612.141,1,0,86400,600,2,1800,1800,1800
20240301,53420,全家林口新高中店,335953.511,2774400.376,5,0,86400,600,2,1800,1800,1800
20240301,63032,全家林口新創園店,335387.691,2774590.307,4,0,86400,600,2,1800,1800,1800
20240301,50191,全家林口文園店,335067.366,2774233.154,15,0,86400,600,2,1800,1800,1800
20240301,19277,全家林口南勢店,333699.043,2774533.769,3,0,86400,600,2,1800,1800,1800
20240301,62869,全家林口忠一店,334126.892,2774296.562,12,0,86400,600,2,1800,1800,1800
20240301,11680,全家林口忠孝店,335578.452,2773763.895,14,0,86400,600,2,1800,1800,1800
20240301,58447,全家林口住都店,335470.818,2774314.343,12,0,86400,600,2,1800,1800,1800
20240301,54859,全家林口廣場店,334014.904,2774029.442,4,0,86400,600,2,1800,1800,1800
20240301,51423,全家林口幸福店,333838.269,2773576.781,5,0,86400,600,2,1800,1800,1800
20240301,54003,全家林口影城店,334587.524,2774404.449,2,0,86400,600,2,1800,1800,1800
20240301,16970,全家林口新都店,334780.578,2774611.009,8,0,86400,600,2,1800,1800,1800
20240301,57041,全家林口菁英店,333920.452,2773070.724,12,0,86400,600,2,1800,1800,1800
20240301,61901,全家林口文化店,334366.231,2773819.491,10,0,86400,600,2,1800,1800,1800
20240301,16886,全家林口隆林店,335676.692,2775166.823,13,0,86400,600,2,1800,1800,1800
20240301,56942,全家林口樂活店,334558.257,2774030.237,6,0,86400,600,2,1800,1800,1800
20240301,10547,全家林口醒吾店,336603.71,2774909.093,2,0,86400,600,2,1800,1800,1800
20240301,11096,全家林口工六店,337833.49,2774680.298,1,0,86400,600,2,1800,1800,1800
20240301,10808,全家林口竹林店,336643.782,2775205.17,14,0,86400,600,2,1800,1800,1800
20240301,59033,全家林口采都店,334386.178,2774548.996,7,0,86400,600,2,1800,1800,1800
20240301,53513,全家林口文義店,335324.254,2775252.598,3,0,86400,600,2,1800,1800,1800
20240301,12594,全家林口國宅店,335408.734,2774031.659,4,0,86400,600,2,1800,1800,1800
