Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240318,新店鑫泉店,350178.518,2763525.106,15,0,86400,600,3,180,180,180
20240318,松創店,353835.202,2770786.071,15,0,86400,600,3,180,180,180
20240318,復昌店,353645.774,2769515.818,12,0,86400,600,3,180,180,180
20240318,三興店,353833.104,2769481.546,8,0,86400,600,3,180,180,180
20240318,台北１０１店,354320.751,2769706.945,9,0,86400,600,3,180,180,180
20240318,景聯店,353997.013,2769367.687,5,0,86400,600,3,180,180,180
20240318,富興店,353981.859,2769149.663,3,0,86400,600,3,180,180,180
20240318,莊新店,354220.919,2769110.074,5,0,86400,600,3,180,180,180
20240318,師美店,351590.685,2766881.569,5,0,86400,600,3,180,180,180
20240318,萬和店,351518.672,2766227.61,8,0,86400,600,3,180,180,180
20240318,靜興店,352490.821,2765895.554,3,0,86400,600,3,180,180,180
20240318,羅和店,351932.231,2765505.658,2,0,86400,600,3,180,180,180
20240318,新文華店,351990.118,2765450.682,3,0,86400,600,3,180,180,180
20240318,興園店,353065.952,2766017.033,6,0,86400,600,3,180,180,180
20240318,仙岩店,352620.456,2765778.028,1,0,86400,600,3,180,180,180
20240318,萬慶店,351738.071,2765278.154,9,0,86400,600,3,180,180,180
20240318,新店鑫泉店,350178.518,2763525.106,15,0,86400,600,3,180,180,180
