Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240311,二繽店,353157.814,2767470.286,13,0,86400,600,2,180,180,180
20240311,新莊迴龍店,338951.057,2768550.836,8,0,86400,600,2,180,180,180
20240311,新莊正龍店,339210.959,2768632.188,15,0,86400,600,2,180,180,180
20240311,新莊龍鳳店,340042.003,2769303.898,10,0,86400,600,2,180,180,180
20240311,義安店,352631.846,2769633.57,6,0,86400,600,2,180,180,180
20240311,安賢店,352649.68,2769088.091,13,0,86400,600,2,180,180,180
20240311,敦鼎店,352788.546,2769309.396,1,0,86400,600,2,180,180,180
20240311,東方店,353046.593,2769570.631,1,0,86400,600,2,180,180,180
20240311,通昌店,353203.619,2769567.822,12,0,86400,600,2,180,180,180
20240311,臨江店,353567.02,2769220.549,4,0,86400,600,2,180,180,180
20240311,二繽店,353157.814,2767470.286,13,0,86400,600,2,180,180,180
