Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,6,1800,1800,1800
20240301,52617,全家新店龜山店,352927.398,2755215.657,5,0,86400,600,6,1800,1800,1800
20240301,56352,全家新店五豐店,352216.273,2762644.677,2,0,86400,600,6,1800,1800,1800
20240301,54168,全家新店新百合店,351255.036,2763510.21,13,0,86400,600,6,1800,1800,1800
20240301,51541,全家新店新寶工店,352994.234,2763781.171,1,0,86400,600,6,1800,1800,1800
20240301,60110,全家新店涵碧店,351181.614,2761157.451,11,0,86400,600,6,1800,1800,1800
20240301,16432,全家新店康德店,348784.431,2761755.477,3,0,86400,600,6,1800,1800,1800
20240301,52420,全家新店新民族店,351664.871,2763496.153,1,0,86400,600,6,1800,1800,1800
20240301,15247,全家新店陽光店,349083.009,2761493.808,14,0,86400,600,6,1800,1800,1800
20240301,14433,全家新店橋興店,352939.542,2764166.551,1,0,86400,600,6,1800,1800,1800
20240301,19478,全家新店鑫泉店,350178.518,2763525.106,8,0,86400,600,6,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,6,1800,1800,1800
