Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240307,新天地店,349675.894,2775877.06,10,0,86400,600,3,180,180,180
20240307,新店光明店,351707.803,2761694.849,6,0,86400,600,3,180,180,180
20240307,新店光盛店,351766.364,2761894.382,3,0,86400,600,3,180,180,180
20240307,新店新華店,351889.581,2762341.312,2,0,86400,600,3,180,180,180
20240307,新店行政店,352037.981,2762346.418,1,0,86400,600,3,180,180,180
20240307,新店華盛店,351951.519,2762826.395,10,0,86400,600,3,180,180,180
20240307,新店德正店,352250.015,2762831.896,1,0,86400,600,3,180,180,180
20240307,新店新寶橋店,352287.474,2763191.535,3,0,86400,600,3,180,180,180
20240307,新店新文強店,352112.978,2763718.888,5,0,86400,600,3,180,180,180
20240307,新店新豐店,351926.989,2763815.492,2,0,86400,600,3,180,180,180
20240307,新店江陵店,351554.681,2763886.636,14,0,86400,600,3,180,180,180
20240307,新店公宅店,350432.0,2764001.501,14,0,86400,600,3,180,180,180
20240307,新店新寶安店,352167.558,2763961.498,6,0,86400,600,3,180,180,180
20240307,新店慶民店,351811.842,2764040.288,12,0,86400,600,3,180,180,180
20240307,新店中盛店,351151.41,2764099.484,15,0,86400,600,3,180,180,180
20240307,新店復興店,351283.16,2764098.636,1,0,86400,600,3,180,180,180
20240307,新店民權店,351485.162,2764075.831,10,0,86400,600,3,180,180,180
20240307,新店寶元店,352010.206,2764066.853,10,0,86400,600,3,180,180,180
20240307,新店民佳店,351629.265,2764115.747,14,0,86400,600,3,180,180,180
20240307,新店金采店,351804.91,2764409.244,4,0,86400,600,3,180,180,180
20240307,新店順安店,351869.14,2764462.85,5,0,86400,600,3,180,180,180
20240307,新莊研店,360073.962,2770265.899,3,0,86400,600,3,180,180,180
20240307,汐止鑫宜興店,360091.053,2770502.424,12,0,86400,600,3,180,180,180
20240307,胡適店,359766.303,2770586.98,13,0,86400,600,3,180,180,180
20240307,國興店,359837.984,2770670.794,15,0,86400,600,3,180,180,180
20240307,研究院店,359449.734,2770984.432,2,0,86400,600,3,180,180,180
20240307,汐止橫科店,359867.032,2771266.72,14,0,86400,600,3,180,180,180
20240307,新天地店,349675.894,2775877.06,10,0,86400,600,3,180,180,180
