Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240307,新天地店,349675.894,2775877.06,10,0,86400,600,3,180,180,180
20240307,唭哩店,348582.46,2779368.67,13,0,86400,600,3,180,180,180
20240307,華儷店,348946.704,2779279.007,5,0,86400,600,3,180,180,180
20240307,汐止新樹店,362100.018,2773540.519,11,0,86400,600,3,180,180,180
20240307,汐止福德店,361739.111,2773587.571,8,0,86400,600,3,180,180,180
20240307,士林店,350645.308,2776813.275,6,0,86400,600,3,180,180,180
20240307,汐止福旺店,361779.714,2773416.123,4,0,86400,600,3,180,180,180
20240307,美崙店,350246.08,2776758.142,7,0,86400,600,3,180,180,180
20240307,汐止樟福店,362239.808,2773214.738,3,0,86400,600,3,180,180,180
20240307,護校店,358933.83,2774270.102,5,0,86400,600,3,180,180,180
20240307,汐止樟中店,362194.011,2773057.462,9,0,86400,600,3,180,180,180
20240307,汐止忠樹店,362040.911,2772995.745,3,0,86400,600,3,180,180,180
20240307,汐止長虹店,361330.145,2773227.27,11,0,86400,600,3,180,180,180
20240307,文鑫店,350624.131,2775977.643,13,0,86400,600,3,180,180,180
20240307,大東店,350470.507,2775982.387,9,0,86400,600,3,180,180,180
20240307,汐止興福店,361075.746,2773121.042,11,0,86400,600,3,180,180,180
20240307,汐止興中店,361219.223,2773081.775,14,0,86400,600,3,180,180,180
20240307,汐止樟興店,362184.599,2772777.308,11,0,86400,600,3,180,180,180
20240307,汐止導航店,362004.602,2772742.92,12,0,86400,600,3,180,180,180
20240307,汐止茂盛店,361402.432,2772271.727,11,0,86400,600,3,180,180,180
20240307,汐止南陽店,360534.606,2772384.79,8,0,86400,600,3,180,180,180
20240307,富康店,359648.525,2771656.842,6,0,86400,600,3,180,180,180
20240307,新天地店,349675.894,2775877.06,10,0,86400,600,3,180,180,180
