Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
20240301,61602,全家基隆劉銘傳店,373249.651,2779890.854,10,0,86400,600,1,1800,1800,1800
20240301,59621,全家基隆鑫仁二店,372653.308,2780035.811,3,0,86400,600,1,1800,1800,1800
20240301,18828,全家基隆新站前店,372127.974,2780323.652,4,0,86400,600,1,1800,1800,1800
20240301,53146,全家基隆仁愛店,372564.428,2780067.34,12,0,86400,600,1,1800,1800,1800
20240301,59391,全家基隆鑫忠二店,372152.146,2780171.875,1,0,86400,600,1,1800,1800,1800
20240301,15829,全家基隆廟口店,372441.857,2780000.931,5,0,86400,600,1,1800,1800,1800
20240301,57147,全家基隆仁三店,372358.156,2780050.478,14,0,86400,600,1,1800,1800,1800
20240301,58791,全家基隆鑫忠孝店,372101.132,2780186.407,15,0,86400,600,1,1800,1800,1800
20240301,18684,全家基隆仁四店,372280.517,2779998.581,11,0,86400,600,1,1800,1800,1800
20240301,10763,全家基隆精一店,372261.084,2779729.188,5,0,86400,600,1,1800,1800,1800
20240301,58683,全家基隆車站店,372001.491,2780386.737,14,0,86400,600,1,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
