Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240430,汐止鄉長店,364543.736,2774150.2,6,0,86400,600,2,180,180,180
20240430,指南店,355815.812,2764150.072,6,0,86400,600,2,180,180,180
20240430,恆光店,354523.335,2764096.734,4,0,86400,600,2,180,180,180
20240430,政富店,355560.181,2764561.59,6,0,86400,600,2,180,180,180
20240430,興政店,355364.453,2764602.712,2,0,86400,600,2,180,180,180
20240430,保儀店,354691.134,2764570.161,1,0,86400,600,2,180,180,180
20240430,木柵路店,354702.278,2764713.505,2,0,86400,600,2,180,180,180
20240430,再興店,353997.283,2765403.262,15,0,86400,600,2,180,180,180
20240430,興萬店,354931.132,2766032.737,3,0,86400,600,2,180,180,180
20240430,中科大店,353398.681,2765940.545,4,0,86400,600,2,180,180,180
20240430,名門店,354647.798,2766530.246,2,0,86400,600,2,180,180,180
20240430,七堵長安店,367639.447,2774110.52,2,0,86400,600,2,180,180,180
20240430,汐止摩天店,366348.43,2774159.378,9,0,86400,600,2,180,180,180
20240430,基隆百福店,367687.056,2775097.115,7,0,86400,600,2,180,180,180
20240430,七堵新明德店,368619.168,2775600.524,12,0,86400,600,2,180,180,180
20240430,基隆暖鑫店,371808.319,2776074.75,4,0,86400,600,2,180,180,180
20240430,七堵東新店,370056.528,2776304.109,8,0,86400,600,2,180,180,180
20240430,基隆暖盛店,371587.811,2776673.3,6,0,86400,600,2,180,180,180
20240430,基隆暖東店,371742.253,2776824.534,7,0,86400,600,2,180,180,180
20240430,汐止鄉長店,364543.736,2774150.2,6,0,86400,600,2,180,180,180
