Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240430,汐止鄉長店,364543.736,2774150.2,6,0,86400,600,2,180,180,180
20240430,欣榮店,354134.226,2763978.136,5,0,86400,600,2,180,180,180
20240430,順輝店,353335.657,2764465.421,11,0,86400,600,2,180,180,180
20240430,鑫順店,354096.513,2764249.088,3,0,86400,600,2,180,180,180
20240430,興崙店,353912.019,2764466.126,11,0,86400,600,2,180,180,180
20240430,木興店,353719.022,2764701.335,5,0,86400,600,2,180,180,180
20240430,文山公宅店,354036.547,2764589.105,5,0,86400,600,2,180,180,180
20240430,明興店,354132.294,2764855.22,15,0,86400,600,2,180,180,180
20240430,萬福店,351846.852,2766134.772,4,0,86400,600,2,180,180,180
20240430,景興店,352248.861,2765937.107,11,0,86400,600,2,180,180,180
20240430,萬興店,351966.322,2766448.425,13,0,86400,600,2,180,180,180
20240430,興業店,353108.631,2766157.858,8,0,86400,600,2,180,180,180
20240430,新福興店,352832.96,2766375.789,6,0,86400,600,2,180,180,180
20240430,興昌店,353755.038,2766697.029,3,0,86400,600,2,180,180,180
20240430,汐止智興店,363331.231,2773035.953,15,0,86400,600,2,180,180,180
20240430,汐止宏國店,363376.226,2773197.017,12,0,86400,600,2,180,180,180
20240430,汐止車站店,364188.65,2773423.786,3,0,86400,600,2,180,180,180
20240430,汐止和平店,364258.509,2773704.926,5,0,86400,600,2,180,180,180
20240430,汐止建泰店,364138.348,2773909.361,14,0,86400,600,2,180,180,180
20240430,汐止建安店,364200.017,2773943.197,4,0,86400,600,2,180,180,180
20240430,汐止大同店,365419.388,2774246.293,6,0,86400,600,2,180,180,180
20240430,汐止保興店,365461.094,2774730.97,6,0,86400,600,2,180,180,180
20240430,七堵工明店,368309.779,2775601.687,8,0,86400,600,2,180,180,180
20240430,七堵泰安店,368961.974,2775689.085,12,0,86400,600,2,180,180,180
20240430,七堵自治店,369370.776,2776472.745,14,0,86400,600,2,180,180,180
20240430,七堵大興店,369527.363,2776592.092,5,0,86400,600,2,180,180,180
20240430,七堵永富店,369481.208,2776798.199,12,0,86400,600,2,180,180,180
20240430,八堵車站店,371023.007,2777790.096,14,0,86400,600,2,180,180,180
20240430,汐止鄉長店,364543.736,2774150.2,6,0,86400,600,2,180,180,180
