name,tel,address,商店編號,lng,lat,X,Y
全家仙岩店,286631305,台北市文山區仙岩路２號,10582,121.5478771,24.9982148,352620.456,2765778.028
全家保儀店,229371061,台北市文山區保儀路７８號、８０號,59246,121.5685166,24.9875088,354691.134,2764570.161
全家順輝店,229388216,台北市文山區光輝路７號,14381,121.5551008,24.9864334,353335.657,2764465.421
全家大順店,222344799,台北市文山區忠順街一段１３１號,57245,121.5605191,24.9844421,353880.252,2764239.064
全家鑫順店,229370174,台北市文山區忠順街二段１６號、１８號,51921,121.5626602,24.9845533,354096.513,2764249.088
全家恆光店,229375738,台北市文山區恆光街２１號１樓,60498,121.566904,24.9832186,354523.335,2764096.734
全家指南店,229376465,台北市文山區指南路三段５１號１樓及２樓,60586,121.5797009,24.9838229,355815.812,2764150.072
全家政富店,286613075,台北市文山區指南路二段１４５號１樓,57249,121.577126,24.987514,355560.181,2764561.59
全家興政店,286619335,台北市文山區指南路二段８３號壹＋貳樓,52233,121.5751829,24.9878667,355364.453,2764602.712
全家景中店,229334768,台北市文山區景中街５號，七號一樓,10661,121.541795,24.993073,352000.445,2765215.151
全家景後店,229342042,台北市文山區景後街９５號,55530,121.5429252,24.9919383,352113.174,2765088.253
全家景文店,229303305,台北市文山區景文街８３號,10986,121.5414987,24.9911681,351968.268,2765004.5
全家萬慶店,286631281,台北市文山區景福街２３０巷１號一樓,60805,121.5391892,24.9936163,351738.071,2765278.154
全家景富店,289313890,台北市文山區景福街２５號,51236,121.5382083,24.9990019,351645.495,2765875.691
全家世景店,286632846,台北市文山區景興路２８２巷２號壹樓,58298,121.5423235,24.9896579,352049.724,2764836.346
全家新文華店,286633877,台北市文山區景華街３巷２號１樓及Ｂ１,52542,121.5416676,24.9951984,351990.118,2765450.682
全家華德店,229356335,台北市文山區景華街７５號,16972,121.5454545,24.9953323,352372.51,2765461.405
全家鑫木新店,229388551,台北市文山區木新路三段３４３號１樓,62612,121.5559761,24.9803476,353416.836,2763790.466
全家欣榮店,222343591,台北市文山區木新路三段９３號,52904,121.5630622,24.9821107,354134.226,2763978.136
全家試院店,222369520,台北市文山區木柵路一段９１號９３號一樓,12966,121.547387,24.9871459,352557.853,2764552.651
全家木柵路店,229362952,台北市文山區木柵路三段１４８號１５０號,10013,121.568612,24.988804,354702.278,2764713.505
全家明興店,286618412,台北市文山區木柵路２段１０９巷２５弄２號．２－１號,16279,121.562951,24.990029,354132.294,2764855.22
全家木興店,222348419,台北市文山區木柵路２段５２號,14507,121.5588734,24.9886001,353719.022,2764701.335
全家師美店,229322856,台北市文山區汀州路４段７７號,14502,121.5375578,25.0080777,351590.685,2766881.569
全家萬和店,286636168,台北市文山區羅斯福路五段２１８巷３８弄２號１樓,12870,121.5369143,25.0021667,351518.672,2766227.61
全家萬福店,229315696,台北市文山區羅斯福路五段２６９巷１１號,57119,121.5401754,25.0013605,351846.852,2766134.772
全家羅和店,229352655,台北市文山區羅斯福路六段１４６－１號,56570,121.5410883,24.9956891,351932.231,2765505.658
全家景和店,289319847,台北市文山區羅斯福路六段２７４號,11705,121.539907,24.9914396,351807.927,2765036.299
全家興園店,229334696,台北市文山區興業里興隆路二段２２０巷３３號,10692,121.5522651,25.0004156,353065.952,2766017.033
全家景興店,229304049,台北市文山區興隆路一段２４９號１樓,10770,121.544179,24.999615,352248.861,2765937.107
全家萬芳店,229348650,台北市文山區興隆路三段１１２巷２弄１號１樓,62061,121.5570226,24.9988753,353544.315,2765841.321
全家中科大店,229333950,台北市文山區興隆路三段３６巷９弄１０號,56916,121.5555694,24.9997571,353398.681,2765940.545
全家興業店,286635963,台北市文山區興隆路二段２７９號,10731,121.552673,25.0016911,353108.631,2766157.858
全家靜興店,229356712,台北市文山區興隆路二段７５號壹樓,54857,121.5465804,24.9992633,352490.821,2765895.554
全家文山公宅店,286619874,台北市文山區興隆路四段１０５巷４２號木柵大樓１樓,59499,121.5620305,24.9876173,354036.547,2764589.105
全家興崙店,229397480,台北市文山區興隆路四段５０之１號,11823,121.5608099,24.9864951,353912.019,2764466.126
全家再興店,222302780,台北市文山區興隆路３段２０７巷１１弄２號,14498,121.561556,24.9949639,353997.283,2765403.262
全家興萬店,282301508,台北市文山區萬安街２９號一樓,60351,121.5707412,25.0007361,354931.132,2766032.737
全家興昌店,229357810,台北市文山區辛亥路４段１０１巷１號,14172,121.55902,25.006621,353755.038,2766697.029
