Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
20240301,14290,全家五股五權店,342872.047,2773419.621,12,0,86400,600,1,1800,1800,1800
20240301,56466,全家五股青水店,343242.427,2777895.521,11,0,86400,600,1,1800,1800,1800
20240301,12390,全家五股民義店,339913.237,2776814.105,13,0,86400,600,1,1800,1800,1800
20240301,12917,全家五股成泰店,342639.596,2777644.652,5,0,86400,600,1,1800,1800,1800
20240301,63161,全家五股新凌雲店,342958.06,2777286.204,4,0,86400,600,1,1800,1800,1800
20240301,56943,全家五股金雲店,342655.073,2776689.534,3,0,86400,600,1,1800,1800,1800
20240301,14279,全家五股六福店,341152.433,2776080.524,12,0,86400,600,1,1800,1800,1800
20240301,50452,全家五股御雲店,342120.001,2776035.128,8,0,86400,600,1,1800,1800,1800
20240301,10985,全家五股五福店,341262.335,2775954.309,9,0,86400,600,1,1800,1800,1800
20240301,51781,全家五股新五義店,341233.874,2775670.287,11,0,86400,600,1,1800,1800,1800
20240301,57853,全家五股新五店,342378.94,2776016.282,9,0,86400,600,1,1800,1800,1800
20240301,56882,全家五股洲子洋店,342550.238,2775990.252,8,0,86400,600,1,1800,1800,1800
20240301,55853,全家五股登科店,340793.115,2773813.764,1,0,86400,600,1,1800,1800,1800
20240301,60982,全家五股新工商店,341634.546,2775522.508,3,0,86400,600,1,1800,1800,1800
20240301,57243,全家五股芳洲店,342256.627,2775586.058,0,0,86400,600,1,1800,1800,1800
20240301,52626,全家五股蓬萊店,341472.369,2774969.516,8,0,86400,600,1,1800,1800,1800
20240301,14152,全家五股貿商店,341025.648,2773890.167,0,0,86400,600,1,1800,1800,1800
20240301,52110,全家五股自強店,341121.381,2774211.093,0,0,86400,600,1,1800,1800,1800
20240301,16359,全家五股水碓店,341044.977,2773535.926,8,0,86400,600,1,1800,1800,1800
20240301,15697,全家五股高亞店,344343.971,2774242.104,4,0,86400,600,1,1800,1800,1800
20240301,16750,全家五股維興店,344599.659,2774147.052,2,0,86400,600,1,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,1,1800,1800,1800
