Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,54186,全家新天和店,351276.535,2778800.794,10,0,86400,600,3,1800,1800,1800
20240301,63061,全家新芝蘭店,351534.697,2778164.822,10,0,86400,600,3,1800,1800,1800
20240301,16606,全家天成店,351230.603,2779050.753,10,0,86400,600,3,1800,1800,1800
20240301,60510,全家新延店,348886.043,2775319.647,10,0,86400,600,3,1800,1800,1800
20240301,18702,全家士林店,350645.308,2776813.275,10,0,86400,600,3,1800,1800,1800
20240301,19226,全家中影店,352427.986,2776710.873,10,0,86400,600,3,1800,1800,1800
20240301,54429,全家新磺溪店,350540.122,2779113.497,10,0,86400,600,3,1800,1800,1800
20240301,19229,全家天山店,351343.338,2779226.9,10,0,86400,600,3,1800,1800,1800
20240301,57575,全家新士誠店,350834.94,2778401.388,10,0,86400,600,3,1800,1800,1800
20240301,10923,全家大南店,350414.713,2775907.32,10,0,86400,600,3,1800,1800,1800
20240301,59896,全家社正店,348863.456,2775837.084,10,0,86400,600,3,1800,1800,1800
20240301,62320,全家新天地店,349675.894,2775877.06,10,0,86400,600,3,1800,1800,1800
20240301,62646,全家基河店,350245.662,2775813.065,10,0,86400,600,3,1800,1800,1800
20240301,50378,全家華港店,350011.372,2775793.253,10,0,86400,600,3,1800,1800,1800
20240301,10690,全家福港店,349694.84,2775442.398,10,0,86400,600,3,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
