Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,7,1800,1800,1800
20240301,55189,全家新莊迴龍店,338951.057,2768550.836,9,0,86400,600,7,1800,1800,1800
20240301,14414,全家新莊天成店,339126.588,2769466.738,10,0,86400,600,7,1800,1800,1800
20240301,15779,全家新莊新工店,343808.85,2773403.765,12,0,86400,600,7,1800,1800,1800
20240301,54648,全家新莊福成店,344463.728,2772025.163,9,0,86400,600,7,1800,1800,1800
20240301,54149,全家新莊三鳳店,339054.956,2769232.031,2,0,86400,600,7,1800,1800,1800
20240301,60790,全家新莊五權店,343587.902,2773319.506,7,0,86400,600,7,1800,1800,1800
20240301,62569,全家新莊五工店,343620.644,2773125.118,7,0,86400,600,7,1800,1800,1800
20240301,59259,全家新莊中央店,342707.147,2772614.046,4,0,86400,600,7,1800,1800,1800
20240301,19179,全家新莊祥鳳店,339153.335,2769266.979,3,0,86400,600,7,1800,1800,1800
20240301,57148,全家新莊超級店,340860.949,2766060.957,3,0,86400,600,7,1800,1800,1800
20240301,54920,全家新莊新市店,344089.692,2772705.174,14,0,86400,600,7,1800,1800,1800
20240301,57645,全家新莊城邦店,343646.479,2772745.988,14,0,86400,600,7,1800,1800,1800
20240301,58199,全家新莊副都店,342604.212,2772506.993,12,0,86400,600,7,1800,1800,1800
20240301,61263,全家新莊新頭前店,343761.619,2772701.287,3,0,86400,600,7,1800,1800,1800
20240301,58135,全家新莊正龍店,339210.959,2768632.188,3,0,86400,600,7,1800,1800,1800
20240301,51469,全家新莊新建店,339193.164,2768502.782,3,0,86400,600,7,1800,1800,1800
20240301,14524,全家新莊天美店,339441.838,2769324.516,0,0,86400,600,7,1800,1800,1800
20240301,60118,全家新莊中悅店,342285.741,2772084.094,13,0,86400,600,7,1800,1800,1800
20240301,61745,全家新莊宏匯店,343783.403,2772537.508,9,0,86400,600,7,1800,1800,1800
20240301,62209,全家新莊忠承店,342237.47,2771923.643,12,0,86400,600,7,1800,1800,1800
20240301,56192,全家新莊樹成店,344399.476,2772430.058,1,0,86400,600,7,1800,1800,1800
20240301,58475,全家新莊福前店,344218.301,2772114.758,7,0,86400,600,7,1800,1800,1800
20240301,62060,全家新莊豐盛店,340963.945,2766146.255,9,0,86400,600,7,1800,1800,1800
20240301,10558,全家新莊福壽店,343640.982,2772080.641,4,0,86400,600,7,1800,1800,1800
20240301,10514,全家新莊昌平店,343294.505,2772014.677,4,0,86400,600,7,1800,1800,1800
20240301,61163,全家新莊天祥店,339471.377,2769242.266,9,0,86400,600,7,1800,1800,1800
20240301,52848,全家新莊北醫店,343749.143,2770830.662,2,0,86400,600,7,1800,1800,1800
20240301,60554,全家新莊新明中店,343630.316,2770373.348,14,0,86400,600,7,1800,1800,1800
20240301,54337,全家新莊新福義店,343585.214,2771786.018,7,0,86400,600,7,1800,1800,1800
20240301,53791,全家新莊新雙鳳店,339503.08,2769094.003,6,0,86400,600,7,1800,1800,1800
20240301,62799,全家新莊明志店,339757.256,2769348.314,6,0,86400,600,7,1800,1800,1800
20240301,11404,全家新莊中原店,342579.755,2772093.012,1,0,86400,600,7,1800,1800,1800
20240301,15153,全家新莊福祿店,343621.7,2771606.232,1,0,86400,600,7,1800,1800,1800
20240301,61262,全家新莊新中平店,342307.933,2771772.816,8,0,86400,600,7,1800,1800,1800
20240301,11589,全家新莊中榮店,342624.086,2771944.746,9,0,86400,600,7,1800,1800,1800
20240301,10879,全家新莊狀元店,342294.861,2771643.341,0,0,86400,600,7,1800,1800,1800
20240301,50043,全家新莊中環店,342533.755,2771619.44,10,0,86400,600,7,1800,1800,1800
20240301,12558,全家新莊昌盛店,343304.842,2771621.954,1,0,86400,600,7,1800,1800,1800
