Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,5,1800,1800,1800
20240301,19852,全家淡水新莊店,343374.026,2786032.931,4,0,86400,600,5,1800,1800,1800
20240301,54271,全家淡水義山店,341089.421,2786820.254,7,0,86400,600,5,1800,1800,1800
20240301,12101,全家淡水淡海店,340531.902,2785735.096,12,0,86400,600,5,1800,1800,1800
20240301,16115,全家淡水紅林店,343906.644,2783197.927,9,0,86400,600,5,1800,1800,1800
20240301,12227,全家淡水新生店,342296.551,2785819.813,13,0,86400,600,5,1800,1800,1800
20240301,52464,全家淡水新江店,342440.757,2786568.346,3,0,86400,600,5,1800,1800,1800
20240301,62991,全家淡水海都三店,341827.374,2787749.969,6,0,86400,600,5,1800,1800,1800
20240301,50685,全家淡水淡水店,342563.06,2784892.135,7,0,86400,600,5,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,5,1800,1800,1800
