Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,12,1800,1800,1800
20240301,19075,全家板橋安東店,345173.03,2767172.83,6,0,86400,600,12,1800,1800,1800
20240301,61581,全家板橋新府店,344414.267,2767392.203,8,0,86400,600,12,1800,1800,1800
20240301,62380,全家板橋新安店,345202.629,2767374.805,15,0,86400,600,12,1800,1800,1800
20240301,56640,全家板橋漢江店,344355.717,2769556.374,2,0,86400,600,12,1800,1800,1800
20240301,10355,全家板橋大仁店,343072.63,2767849.386,7,0,86400,600,12,1800,1800,1800
20240301,59020,全家板橋新埔店,344520.509,2768590.701,15,0,86400,600,12,1800,1800,1800
20240301,53294,全家板橋富安店,343729.348,2769328.334,13,0,86400,600,12,1800,1800,1800
20240301,53757,全家板橋板川店,342817.321,2765349.453,1,0,86400,600,12,1800,1800,1800
20240301,58349,全家板橋傑仕堡店,344600.145,2768092.201,6,0,86400,600,12,1800,1800,1800
20240301,53484,全家板橋興盛店,345708.687,2769092.557,15,0,86400,600,12,1800,1800,1800
20240301,56042,全家板橋花園店,343286.259,2767376.862,10,0,86400,600,12,1800,1800,1800
20240301,11148,全家板橋振興店,345980.311,2768629.762,5,0,86400,600,12,1800,1800,1800
20240301,56230,全家板橋新光店,344142.696,2767324.554,12,0,86400,600,12,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,12,1800,1800,1800
