Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,12,1800,1800,1800
20240301,52704,全家板橋華德店,343181.684,2765480.001,4,0,86400,600,12,1800,1800,1800
20240301,19427,全家板橋僑一店,342341.868,2767490.846,14,0,86400,600,12,1800,1800,1800
20240301,53042,全家板橋美華店,343789.458,2768327.287,9,0,86400,600,12,1800,1800,1800
20240301,58691,全家板橋車站店,344140.376,2767646.898,14,0,86400,600,12,1800,1800,1800
20240301,10924,全家板橋長壽店,345735.5,2767885.285,5,0,86400,600,12,1800,1800,1800
20240301,50379,全家板橋金巨蛋店,344649.994,2768637.432,6,0,86400,600,12,1800,1800,1800
20240301,11791,全家板橋裕盛店,343807.153,2769165.315,9,0,86400,600,12,1800,1800,1800
20240301,59088,全家板橋江北店,344913.198,2769769.379,0,0,86400,600,12,1800,1800,1800
20240301,10753,全家板橋莒光店,345219.664,2768547.392,13,0,86400,600,12,1800,1800,1800
20240301,58966,全家板橋松翠店,344662.653,2769027.695,4,0,86400,600,12,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,12,1800,1800,1800
