Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,12,1800,1800,1800
20240301,58555,全家板橋貴興店,343500.451,2766436.378,7,0,86400,600,12,1800,1800,1800
20240301,15271,全家板橋正隆店,345505.885,2767561.739,7,0,86400,600,12,1800,1800,1800
20240301,51998,全家板橋聯翠店,344578.815,2768877.864,8,0,86400,600,12,1800,1800,1800
20240301,61496,全家板橋華東店,342807.905,2765619.994,15,0,86400,600,12,1800,1800,1800
20240301,19217,全家板橋祝山店,344479.715,2769516.798,4,0,86400,600,12,1800,1800,1800
20240301,60824,全家板橋新裕店,343667.626,2769121.066,6,0,86400,600,12,1800,1800,1800
20240301,14465,全家板橋國民店,344189.652,2766363.606,11,0,86400,600,12,1800,1800,1800
20240301,56543,全家板橋干城店,343755.366,2765085.79,12,0,86400,600,12,1800,1800,1800
20240301,55192,全家板橋萬板店,345052.116,2768416.989,7,0,86400,600,12,1800,1800,1800
20240301,51401,全家板橋金成店,340692.949,2764573.917,15,0,86400,600,12,1800,1800,1800
20240301,57849,全家板橋白金店,340430.823,2764346.352,11,0,86400,600,12,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,12,1800,1800,1800
