Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240414,國立教育店,352509.442,2768574.801,12,0,86400,600,2,180,180,180
20240414,新中坡店,356428.07,2770435.016,13,0,86400,600,2,180,180,180
20240414,協和店,356254.178,2770680.117,9,0,86400,600,2,180,180,180
20240414,大道店,356178.662,2770453.011,9,0,86400,600,2,180,180,180
20240414,厚雅店,354771.066,2770729.386,14,0,86400,600,2,180,180,180
20240414,新忠隆店,354622.236,2770581.384,12,0,86400,600,2,180,180,180
20240414,永隆店,354431.669,2770602.111,2,0,86400,600,2,180,180,180
20240414,聯合店,354249.165,2770650.414,3,0,86400,600,2,180,180,180
20240414,光新店,353618.408,2770012.249,1,0,86400,600,2,180,180,180
20240414,國父紀念館店,353625.778,2770310.738,4,0,86400,600,2,180,180,180
20240414,忠孝光復店,353530.085,2770524.594,6,0,86400,600,2,180,180,180
20240414,吉泰店,353352.038,2770063.196,6,0,86400,600,2,180,180,180
20240414,國泰店,353235.271,2770016.848,6,0,86400,600,2,180,180,180
20240414,敦安店,352915.317,2769742.703,5,0,86400,600,2,180,180,180
20240414,義興店,352286.322,2769692.886,1,0,86400,600,2,180,180,180
20240414,復豪店,352203.26,2769881.517,6,0,86400,600,2,180,180,180
20240414,興忠店,352222.571,2770379.988,3,0,86400,600,2,180,180,180
20240414,正興店,351991.937,2770553.905,12,0,86400,600,2,180,180,180
20240414,昌隆店,351864.837,2770824.725,1,0,86400,600,2,180,180,180
20240414,北科店,351651.361,2770806.472,3,0,86400,600,2,180,180,180
20240414,國立教育店,352509.442,2768574.801,12,0,86400,600,2,180,180,180
