Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,6,1800,1800,1800
20240301,10353,全家三重大智店,347210.48,2773381.685,13,0,86400,600,6,1800,1800,1800
20240301,16720,全家三重欣田店,346811.049,2773697.447,12,0,86400,600,6,1800,1800,1800
20240301,12156,全家三重長壽店,347673.286,2773528.599,14,0,86400,600,6,1800,1800,1800
20240301,62223,全家三重新五華店,347103.99,2775253.739,5,0,86400,600,6,1800,1800,1800
20240301,11524,全家三重環南店,346730.408,2771647.971,13,0,86400,600,6,1800,1800,1800
20240301,60117,全家三重大橋店,348148.847,2773032.742,13,0,86400,600,6,1800,1800,1800
20240301,15757,全家三重田心店,346158.912,2773203.962,15,0,86400,600,6,1800,1800,1800
20240301,55679,全家三重新三陽店,346435.849,2772570.204,14,0,86400,600,6,1800,1800,1800
20240301,51783,全家三重新福田店,345760.838,2773587.853,1,0,86400,600,6,1800,1800,1800
20240301,10851,全家三重集美店,346926.516,2771912.158,10,0,86400,600,6,1800,1800,1800
20240301,59209,全家三重金陽店,346548.062,2772564.24,1,0,86400,600,6,1800,1800,1800
20240301,16546,全家三重三佾店,347910.852,2773281.274,5,0,86400,600,6,1800,1800,1800
20240301,14523,全家三重龍明店,348014.232,2774060.868,2,0,86400,600,6,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,6,1800,1800,1800
