Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,4,1800,1800,1800
20240301,60428,全家汐止東城店,361138.617,2773526.57,9,0,86400,600,4,1800,1800,1800
20240301,19770,全家汐止經貿店,365518.035,2774008.675,5,0,86400,600,4,1800,1800,1800
20240301,15173,全家汐止康寧店,360253.059,2773450.686,10,0,86400,600,4,1800,1800,1800
20240301,11581,全家汐止樟興店,362184.599,2772777.308,9,0,86400,600,4,1800,1800,1800
20240301,19026,全家汐止伯爵店,361839.735,2774798.547,13,0,86400,600,4,1800,1800,1800
20240301,60010,全家汐止新遠雄店,362796.904,2772712.391,2,0,86400,600,4,1800,1800,1800
20240301,11993,全家汐止青山店,363595.241,2772835.23,7,0,86400,600,4,1800,1800,1800
20240301,16907,全家汐止建安店,364200.017,2773943.197,0,0,86400,600,4,1800,1800,1800
20240301,14213,全家汐止日月光店,361829.121,2774003.438,10,0,86400,600,4,1800,1800,1800
20240301,14405,全家汐止宏國店,363376.226,2773197.017,6,0,86400,600,4,1800,1800,1800
20240301,53124,全家汐止和平店,364258.509,2773704.926,2,0,86400,600,4,1800,1800,1800
20240301,14186,全家汐止新忠孝店,364330.567,2773335.612,15,0,86400,600,4,1800,1800,1800
20240301,56132,全家汐止保興店,365461.094,2774730.97,8,0,86400,600,4,1800,1800,1800
20240301,56299,全家汐止智興店,363331.231,2773035.953,5,0,86400,600,4,1800,1800,1800
20240301,51476,全家汐止鑫峰店,360906.741,2773698.995,7,0,86400,600,4,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,4,1800,1800,1800
