Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240318,新店鑫泉店,350178.518,2763525.106,15,0,86400,600,3,180,180,180
20240318,新店福民店,350812.167,2763039.629,12,0,86400,600,3,180,180,180
20240318,新店鑫民店,351370.63,2762839.707,5,0,86400,600,3,180,180,180
20240318,新店中華店,351757.626,2762502.022,5,0,86400,600,3,180,180,180
20240318,新店正民店,351818.922,2762974.895,3,0,86400,600,3,180,180,180
20240318,新店健民店,351829.806,2763506.926,13,0,86400,600,3,180,180,180
20240318,新店新民族店,351664.871,2763496.153,5,0,86400,600,3,180,180,180
20240318,新店民德店,351987.887,2763652.976,11,0,86400,600,3,180,180,180
20240318,新店忠誠店,352074.194,2763209.896,5,0,86400,600,3,180,180,180
20240318,新店涵碧店,351181.614,2761157.451,7,0,86400,600,3,180,180,180
20240318,新店永業店,350737.752,2760387.481,9,0,86400,600,3,180,180,180
20240318,新店站前店,351565.47,2761305.968,14,0,86400,600,3,180,180,180
20240318,新店鑫碧潭店,351480.299,2761228.575,15,0,86400,600,3,180,180,180
20240318,新店北宜店,352568.276,2760615.465,8,0,86400,600,3,180,180,180
20240318,新店長春店,352959.644,2760794.467,1,0,86400,600,3,180,180,180
20240318,新店美譚店,353826.194,2760924.348,14,0,86400,600,3,180,180,180
20240318,新店新陽店,352865.36,2758680.055,10,0,86400,600,3,180,180,180
20240318,新店龜山店,352927.398,2755215.657,10,0,86400,600,3,180,180,180
20240318,烏來烏萊店,352491.598,2750967.354,14,0,86400,600,3,180,180,180
20240318,松創店,353835.202,2770786.071,15,0,86400,600,3,180,180,180
20240318,逸鑫店,354205.752,2770428.736,10,0,86400,600,3,180,180,180
20240318,台北１０１店,354320.751,2769706.945,9,0,86400,600,3,180,180,180
20240318,建鑫店,354663.825,2769872.415,1,0,86400,600,3,180,180,180
20240318,松仁店,354762.645,2769099.906,1,0,86400,600,3,180,180,180
20240318,新安興店,354803.805,2768705.913,14,0,86400,600,3,180,180,180
20240318,祥和店,354926.007,2768619.567,2,0,86400,600,3,180,180,180
20240318,挹翠店,354863.29,2768197.718,13,0,86400,600,3,180,180,180
20240318,盛興店,354494.672,2768848.924,5,0,86400,600,3,180,180,180
20240318,莊敬店,354370.826,2769006.436,6,0,86400,600,3,180,180,180
20240318,北醫店,354261.986,2768959.098,14,0,86400,600,3,180,180,180
20240318,莊新店,354220.919,2769110.074,5,0,86400,600,3,180,180,180
20240318,景聯店,353997.013,2769367.687,5,0,86400,600,3,180,180,180
20240318,富興店,353981.859,2769149.663,3,0,86400,600,3,180,180,180
20240318,三興店,353833.104,2769481.546,8,0,86400,600,3,180,180,180
20240318,復昌店,353645.774,2769515.818,12,0,86400,600,3,180,180,180
20240318,新信德店,355361.634,2769538.527,4,0,86400,600,3,180,180,180
20240318,松友店,355604.613,2769849.101,2,0,86400,600,3,180,180,180
20240318,松永店,355397.066,2769992.908,10,0,86400,600,3,180,180,180
20240318,萬芳店,353544.315,2765841.321,2,0,86400,600,3,180,180,180
20240318,興園店,353065.952,2766017.033,6,0,86400,600,3,180,180,180
20240318,仙岩店,352620.456,2765778.028,1,0,86400,600,3,180,180,180
20240318,靜興店,352490.821,2765895.554,3,0,86400,600,3,180,180,180
20240318,華德店,352372.51,2765461.405,2,0,86400,600,3,180,180,180
20240318,新文華店,351990.118,2765450.682,3,0,86400,600,3,180,180,180
20240318,羅和店,351932.231,2765505.658,2,0,86400,600,3,180,180,180
20240318,萬和店,351518.672,2766227.61,8,0,86400,600,3,180,180,180
20240318,師美店,351590.685,2766881.569,5,0,86400,600,3,180,180,180
20240318,萬慶店,351738.071,2765278.154,9,0,86400,600,3,180,180,180
20240318,深坑北福店,357849.976,2766385.739,9,0,86400,600,3,180,180,180
20240318,深坑北深店,358041.653,2766316.981,12,0,86400,600,3,180,180,180
20240318,深坑埔新店,359857.714,2766146.385,13,0,86400,600,3,180,180,180
20240318,深坑昇高店,359944.878,2766168.646,7,0,86400,600,3,180,180,180
20240318,深坑紅葉店,359095.135,2766030.984,11,0,86400,600,3,180,180,180
20240318,石碇國道店,362482.294,2766872.953,1,0,86400,600,3,180,180,180
20240318,坪林順益店,368878.176,2758647.116,12,0,86400,600,3,180,180,180
20240318,石碇雙溪店,363226.208,2766652.754,4,0,86400,600,3,180,180,180
20240318,平溪平安店,372126.201,2768530.926,1,0,86400,600,3,180,180,180
20240318,平溪十分店,375991.07,2770604.403,5,0,86400,600,3,180,180,180
