Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240321,二繽店,353157.814,2767470.286,3,0,86400,600,1,180,180,180
20240321,安居店,353196.183,2768147.371,8,0,86400,600,1,180,180,180
20240321,六張黎店,353625.173,2768163.597,5,0,86400,600,1,180,180,180
20240321,崇德店,353256.755,2768675.273,4,0,86400,600,1,180,180,180
20240321,財盛店,353591.146,2769141.638,5,0,86400,600,1,180,180,180
20240321,臨江店,353567.02,2769220.549,13,0,86400,600,1,180,180,180
20240321,通和店,353207.017,2769329.574,10,0,86400,600,1,180,180,180
20240321,和茂店,352680.748,2768673.472,1,0,86400,600,1,180,180,180
20240321,和復店,352255.015,2768743.074,12,0,86400,600,1,180,180,180
20240321,成功店,352368.328,2768818.86,2,0,86400,600,1,180,180,180
20240321,和東店,352034.904,2768742.286,9,0,86400,600,1,180,180,180
20240321,和新店,351481.812,2768825.945,7,0,86400,600,1,180,180,180
20240321,泰順店,350991.257,2768793.386,4,0,86400,600,1,180,180,180
20240321,辛亥店,351975.979,2768412.816,14,0,86400,600,1,180,180,180
20240321,台新店,351191.46,2768084.417,7,0,86400,600,1,180,180,180
20240321,羅騰店,350909.017,2768097.824,9,0,86400,600,1,180,180,180
20240321,台師店,350546.342,2768838.36,4,0,86400,600,1,180,180,180
20240321,師大店,350704.452,2768588.015,13,0,86400,600,1,180,180,180
20240321,古亭店,350297.202,2768734.515,15,0,86400,600,1,180,180,180
20240321,羅中店,350039.07,2769117.415,5,0,86400,600,1,180,180,180
20240321,潮州店,350284.789,2769228.205,6,0,86400,600,1,180,180,180
