Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240313,新遠雄二店,363005.79,2772692.937,8,0,86400,600,2,180,180,180
20240313,汐止新遠雄店,362796.904,2772712.391,4,0,86400,600,2,180,180,180
20240313,汐止東科店,362828.16,2772568.134,8,0,86400,600,2,180,180,180
20240313,汐止連新店,363355.409,2772772.09,15,0,86400,600,2,180,180,180
20240313,汐止莊敬店,363447.602,2772592.781,8,0,86400,600,2,180,180,180
20240313,汐止桂冠店,363482.484,2772193.684,12,0,86400,600,2,180,180,180
20240313,汐止興莊店,363698.259,2772676.085,10,0,86400,600,2,180,180,180
20240313,汐止青山店,363595.241,2772835.23,2,0,86400,600,2,180,180,180
20240313,汐止福全店,364382.933,2773027.092,13,0,86400,600,2,180,180,180
20240313,汐止站前店,364316.586,2773426.563,9,0,86400,600,2,180,180,180
20240313,汐止新忠孝店,364330.567,2773335.612,13,0,86400,600,2,180,180,180
20240313,汐止秀峰店,364252.154,2773250.227,8,0,86400,600,2,180,180,180
20240313,汐止橋東店,364619.3,2773710.454,5,0,86400,600,2,180,180,180
20240313,汐止新興店,363675.229,2773018.531,15,0,86400,600,2,180,180,180
20240313,汐止興龍店,363464.312,2772918.662,5,0,86400,600,2,180,180,180
20240313,汐止龍安店,363391.37,2772906.296,15,0,86400,600,2,180,180,180
20240313,汐止興萬店,362997.855,2774484.337,15,0,86400,600,2,180,180,180
20240313,汐止祥雲店,362604.246,2775807.436,2,0,86400,600,2,180,180,180
20240313,汐止伯爵店,361839.735,2774798.547,2,0,86400,600,2,180,180,180
20240313,汐止日月光店,361829.121,2774003.438,7,0,86400,600,2,180,180,180
20240313,汐止湖前店,361174.558,2773645.829,1,0,86400,600,2,180,180,180
20240313,汐止東城店,361138.617,2773526.57,3,0,86400,600,2,180,180,180
20240313,汐止新水蓮店,361255.457,2774325.112,6,0,86400,600,2,180,180,180
20240313,汐止鑫峰店,360906.741,2773698.995,8,0,86400,600,2,180,180,180
20240313,汐止金龍店,360795.091,2773618.052,8,0,86400,600,2,180,180,180
20240313,辛亥店,351975.979,2768412.816,9,0,86400,600,2,180,180,180
20240313,和東店,352034.904,2768742.286,14,0,86400,600,2,180,180,180
20240313,和復店,352255.015,2768743.074,15,0,86400,600,2,180,180,180
20240313,和新店,351481.812,2768825.945,2,0,86400,600,2,180,180,180
20240313,泰順店,350991.257,2768793.386,8,0,86400,600,2,180,180,180
20240313,和茂店,352680.748,2768673.472,2,0,86400,600,2,180,180,180
20240313,台興店,352388.954,2767729.537,14,0,86400,600,2,180,180,180
20240313,台科店,351950.791,2767305.575,9,0,86400,600,2,180,180,180
20240313,台大二活店,351503.67,2767421.019,12,0,86400,600,2,180,180,180
20240313,台一宿舍店,351301.523,2767690.815,9,0,86400,600,2,180,180,180
20240313,台福店,351591.076,2767968.599,5,0,86400,600,2,180,180,180
20240313,台大楓林店,351324.063,2767620.977,11,0,86400,600,2,180,180,180
20240313,羅騰店,350909.017,2768097.824,11,0,86400,600,2,180,180,180
20240313,台新店,351191.46,2768084.417,14,0,86400,600,2,180,180,180
20240313,師大店,350704.452,2768588.015,11,0,86400,600,2,180,180,180
20240313,台師店,350546.342,2768838.36,10,0,86400,600,2,180,180,180
20240313,古亭店,350297.202,2768734.515,1,0,86400,600,2,180,180,180
20240313,羅中店,350039.07,2769117.415,4,0,86400,600,2,180,180,180
20240313,潮州店,350284.789,2769228.205,12,0,86400,600,2,180,180,180
