Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240306,汐止鄉長店,364543.736,2774150.2,6,0,86400,600,3,180,180,180
20240306,汐止車站店,364188.65,2773423.786,12,0,86400,600,3,180,180,180
20240306,汐止農會店,364119.693,2773559.808,12,0,86400,600,3,180,180,180
20240306,汐止建泰店,364138.348,2773909.361,7,0,86400,600,3,180,180,180
20240306,汐止建安店,364200.017,2773943.197,6,0,86400,600,3,180,180,180
20240306,汐止大同店,365419.388,2774246.293,2,0,86400,600,3,180,180,180
20240306,汐止經貿店,365518.035,2774008.675,12,0,86400,600,3,180,180,180
20240306,七堵長安店,367639.447,2774110.52,15,0,86400,600,3,180,180,180
20240306,七堵新明德店,368619.168,2775600.524,5,0,86400,600,3,180,180,180
20240306,七堵泰安店,368961.974,2775689.085,1,0,86400,600,3,180,180,180
20240306,七堵東新店,370056.528,2776304.109,3,0,86400,600,3,180,180,180
20240306,七堵自治店,369370.776,2776472.745,2,0,86400,600,3,180,180,180
20240306,七堵大興店,369527.363,2776592.092,10,0,86400,600,3,180,180,180
20240306,七堵永富店,369481.208,2776798.199,6,0,86400,600,3,180,180,180
20240306,基隆暖東店,371742.253,2776824.534,1,0,86400,600,3,180,180,180
20240306,基隆暖盛店,371587.811,2776673.3,7,0,86400,600,3,180,180,180
20240306,基隆暖鑫店,371808.319,2776074.75,15,0,86400,600,3,180,180,180
20240306,八堵車站店,371023.007,2777790.096,2,0,86400,600,3,180,180,180
20240306,七堵工明店,368309.779,2775601.687,1,0,86400,600,3,180,180,180
20240306,基隆百福店,367687.056,2775097.115,3,0,86400,600,3,180,180,180
20240306,汐止摩天店,366348.43,2774159.378,1,0,86400,600,3,180,180,180
20240306,汐止保興店,365461.094,2774730.97,9,0,86400,600,3,180,180,180
20240306,汐止和平店,364258.509,2773704.926,6,0,86400,600,3,180,180,180
20240306,汐止宏國店,363376.226,2773197.017,3,0,86400,600,3,180,180,180
20240306,汐止智興店,363331.231,2773035.953,14,0,86400,600,3,180,180,180
20240306,名門店,354647.798,2766530.246,10,0,86400,600,3,180,180,180
20240306,興萬店,354931.132,2766032.737,1,0,86400,600,3,180,180,180
20240306,興昌店,353755.038,2766697.029,2,0,86400,600,3,180,180,180
20240306,中科大店,353398.681,2765940.545,1,0,86400,600,3,180,180,180
20240306,再興店,353997.283,2765403.262,7,0,86400,600,3,180,180,180
20240306,明興店,354132.294,2764855.22,15,0,86400,600,3,180,180,180
20240306,文山公宅店,354036.547,2764589.105,3,0,86400,600,3,180,180,180
20240306,木柵路店,354702.278,2764713.505,8,0,86400,600,3,180,180,180
20240306,保儀店,354691.134,2764570.161,11,0,86400,600,3,180,180,180
20240306,鑫順店,354096.513,2764249.088,12,0,86400,600,3,180,180,180
20240306,欣榮店,354134.226,2763978.136,10,0,86400,600,3,180,180,180
20240306,恆光店,354523.335,2764096.734,1,0,86400,600,3,180,180,180
20240306,興政店,355364.453,2764602.712,11,0,86400,600,3,180,180,180
20240306,政富店,355560.181,2764561.59,4,0,86400,600,3,180,180,180
20240306,指南店,355815.812,2764150.072,6,0,86400,600,3,180,180,180
20240306,木興店,353719.022,2764701.335,14,0,86400,600,3,180,180,180
20240306,興崙店,353912.019,2764466.126,14,0,86400,600,3,180,180,180
20240306,順輝店,353335.657,2764465.421,12,0,86400,600,3,180,180,180
20240306,興業店,353108.631,2766157.858,5,0,86400,600,3,180,180,180
20240306,新福興店,352832.96,2766375.789,10,0,86400,600,3,180,180,180
20240306,景興店,352248.861,2765937.107,5,0,86400,600,3,180,180,180
20240306,萬福店,351846.852,2766134.772,7,0,86400,600,3,180,180,180
20240306,萬興店,351966.322,2766448.425,15,0,86400,600,3,180,180,180
20240306,泰山新輔醫店,340898.811,2770544.222,14,0,86400,600,3,180,180,180
20240306,新莊新泰店,342578.902,2770204.998,5,0,86400,600,3,180,180,180
20240306,新莊新園寧店,342758.534,2770445.428,9,0,86400,600,3,180,180,180
20240306,新莊華運店,343001.661,2770487.064,3,0,86400,600,3,180,180,180
20240306,新莊華寧店,342981.58,2770107.793,7,0,86400,600,3,180,180,180
20240306,新莊中港店,343338.785,2770546.052,11,0,86400,600,3,180,180,180
20240306,新莊新和港店,342585.21,2771069.891,1,0,86400,600,3,180,180,180
20240306,新莊和運店,342603.959,2770907.131,6,0,86400,600,3,180,180,180
20240306,新莊新幸福店,342327.52,2771444.52,6,0,86400,600,3,180,180,180
20240306,新莊狀元店,342294.861,2771643.341,3,0,86400,600,3,180,180,180
20240306,新莊新中平店,342307.933,2771772.816,2,0,86400,600,3,180,180,180
20240306,新莊中悅店,342285.741,2772084.094,14,0,86400,600,3,180,180,180
20240306,新莊忠承店,342237.47,2771923.643,15,0,86400,600,3,180,180,180
20240306,新莊中環店,342533.755,2771619.44,15,0,86400,600,3,180,180,180
20240306,新莊副都店,342604.212,2772506.993,11,0,86400,600,3,180,180,180
20240306,新莊中央店,342707.147,2772614.046,14,0,86400,600,3,180,180,180
20240306,新莊城邦店,343646.479,2772745.988,4,0,86400,600,3,180,180,180
20240306,新莊北醫店,343749.143,2770830.662,13,0,86400,600,3,180,180,180
20240306,新莊五工店,343620.644,2773125.118,8,0,86400,600,3,180,180,180
20240306,新莊新工店,343808.85,2773403.765,8,0,86400,600,3,180,180,180
20240306,五股五權店,342872.047,2773419.621,6,0,86400,600,3,180,180,180
