Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240304,松創店,353835.202,2770786.071,5,0,86400,600,2,180,180,180
20240304,平溪十分店,375991.07,2770604.403,11,0,86400,600,2,180,180,180
20240304,石碇國道店,362482.294,2766872.953,13,0,86400,600,2,180,180,180
20240304,萬芳店,353544.315,2765841.321,6,0,86400,600,2,180,180,180
20240304,興園店,353065.952,2766017.033,7,0,86400,600,2,180,180,180
20240304,仙岩店,352620.456,2765778.028,7,0,86400,600,2,180,180,180
20240304,靜興店,352490.821,2765895.554,9,0,86400,600,2,180,180,180
20240304,挹翠店,354863.29,2768197.718,14,0,86400,600,2,180,180,180
20240304,祥和店,354926.007,2768619.567,9,0,86400,600,2,180,180,180
20240304,新信德店,355361.634,2769538.527,10,0,86400,600,2,180,180,180
20240304,松友店,355604.613,2769849.101,8,0,86400,600,2,180,180,180
20240304,松永店,355397.066,2769992.908,8,0,86400,600,2,180,180,180
20240304,建鑫店,354663.825,2769872.415,9,0,86400,600,2,180,180,180
20240304,台北１０１店,354320.751,2769706.945,9,0,86400,600,2,180,180,180
20240304,松創店,353835.202,2770786.071,5,0,86400,600,2,180,180,180
