Date,Number,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
20240301,60236,全家松山車站店,355839.97,2771403.043,0,0,86400,600,3,1800,1800,1800
20240301,59776,全家松創店,353835.202,2770786.071,8,0,86400,600,3,1800,1800,1800
20240301,62641,全家松傑店,355784.144,2771395.644,15,0,86400,600,3,1800,1800,1800
20240301,12899,全家聯合店,354249.165,2770650.414,6,0,86400,600,3,1800,1800,1800
20240301,10009,全家光復南路店,353691.926,2769865.632,13,0,86400,600,3,1800,1800,1800
20240301,18701,全家崇德店,353256.755,2768675.273,14,0,86400,600,3,1800,1800,1800
20240301,11992,全家松盛店,355710.498,2771098.24,12,0,86400,600,3,1800,1800,1800
20240301,10403,全家永吉二店,355328.575,2771011.809,15,0,86400,600,3,1800,1800,1800
20240301,52985,全家新松林店,355627.547,2771070.59,7,0,86400,600,3,1800,1800,1800
20240301,14406,全家永隆店,354431.669,2770602.111,12,0,86400,600,3,1800,1800,1800
20240301,10890,全家永孝店,355124.52,2770772.173,14,0,86400,600,3,1800,1800,1800
20240301,58712,全家逸鑫店,354205.752,2770428.736,0,0,86400,600,3,1800,1800,1800
20240301,11092,全家永林店,355534.707,2770756.198,0,0,86400,600,3,1800,1800,1800
20240301,10245,全家協和店,356254.178,2770680.117,11,0,86400,600,3,1800,1800,1800
20240301,57356,全家厚雅店,354771.066,2770729.386,6,0,86400,600,3,1800,1800,1800
20240301,52156,全家欣富台店,355329.777,2770626.026,1,0,86400,600,3,1800,1800,1800
20240301,52808,全家新忠隆店,354622.236,2770581.384,6,0,86400,600,3,1800,1800,1800
20240301,61166,全家財盛店,353591.146,2769141.638,6,0,86400,600,3,1800,1800,1800
20240301,51736,全家新中坡店,356428.07,2770435.016,15,0,86400,600,3,1800,1800,1800
20240301,12233,全家大道店,356178.662,2770453.011,15,0,86400,600,3,1800,1800,1800
20240301,10014,全家六張黎店,353625.173,2768163.597,3,0,86400,600,3,1800,1800,1800
20240301,59610,全家忠美店,355758.172,2770470.747,0,0,86400,600,3,1800,1800,1800
20240301,16310,全家復昌店,353645.774,2769515.818,4,0,86400,600,3,1800,1800,1800
20240301,60836,全家松安店,355622.027,2770488.98,14,0,86400,600,3,1800,1800,1800
20240301,11588,全家三興店,353833.104,2769481.546,1,0,86400,600,3,1800,1800,1800
20240301,15318,全家忠信店,355453.529,2770499.437,7,0,86400,600,3,1800,1800,1800
20240301,11460,全家海華店,355317.0,2770405.484,7,0,86400,600,3,1800,1800,1800
20240301,59399,全家台北１０１店,354320.751,2769706.945,4,0,86400,600,3,1800,1800,1800
20240301,60129,全家富興店,353981.859,2769149.663,7,0,86400,600,3,1800,1800,1800
20240301,60557,全家景聯店,353997.013,2769367.687,2,0,86400,600,3,1800,1800,1800
20240301,14277,全家建鑫店,354663.825,2769872.415,11,0,86400,600,3,1800,1800,1800
20240301,15453,全家忠林店,355551.19,2770270.312,13,0,86400,600,3,1800,1800,1800
20240301,58449,全家南山廣場店,354609.693,2769765.502,1,0,86400,600,3,1800,1800,1800
20240301,54036,全家莊新店,354220.919,2769110.074,12,0,86400,600,3,1800,1800,1800
20240301,10686,全家北醫店,354261.986,2768959.098,14,0,86400,600,3,1800,1800,1800
20240301,56465,全家松永店,355397.066,2769992.908,9,0,86400,600,3,1800,1800,1800
20240301,16906,全家松友店,355604.613,2769849.101,9,0,86400,600,3,1800,1800,1800
20240301,53880,全家信安店,355268.582,2769772.433,9,0,86400,600,3,1800,1800,1800
20240301,53167,全家新信德店,355361.634,2769538.527,1,0,86400,600,3,1800,1800,1800
20240301,11004,全家莊敬店,354370.826,2769006.436,8,0,86400,600,3,1800,1800,1800
20240301,61292,全家挹翠店,354863.29,2768197.718,15,0,86400,600,3,1800,1800,1800
20240301,14496,全家松仁店,354762.645,2769099.906,3,0,86400,600,3,1800,1800,1800
20240301,55289,全家盛興店,354494.672,2768848.924,1,0,86400,600,3,1800,1800,1800
20240301,56145,全家新安興店,354803.805,2768705.913,13,0,86400,600,3,1800,1800,1800
20240301,10089,全家祥和店,354926.007,2768619.567,13,0,86400,600,3,1800,1800,1800
20240301,61431,全家信吉店,355991.191,2770924.993,3,0,86400,600,3,1800,1800,1800
20240301,0,瑞芳,375487.619,2777331.953,0,0,86400,0,3,1800,1800,1800
